non cs ngram points of interest:
5.990983, 4.3168545
6.1008515, 4.3535395
6.2010756, 4.3535395
6.2687073, 4.3168545
6.3910713, 4.3168545
6.4799466, 4.3535395
6.6097817, 4.3535395
6.737543, 4.3168545
6.926192, 4.3535395

3.3903186, 5.897434
3.469161, 5.897434
3.664476, 5.897434
3.561916, 5.9269385
3.7714994, 5.897434
3.9236827, 5.9269385
4.106498, 5.89743
4.4064207, 5.9269385
4.578654, 5.897434
4.6803675, 5.897434
4.694478, 5.897434
4.796886, 5.7636557
5.003825, 5.897434
5.072474, 5.897434
5.25007, 5.897434
5.313124, 5.897434
5.522931, 5.8130903
5.561379, 5.897434
5.6724963, 5.897434
5.80427, 5.80427
5.840043, 5.840043
5.80427, 5.80427
6.1008515, 5.897434
6.2193484, 5.77362
6.4799466, 5.897434
6.755534, 5.897434

3.2956466, 7.310274
3.3903186, 7.310274
3.469161, 7.310274
3.537955, 7.3514414
3.561916, 7.3514414
3.6630955, 7.310274
3.664476, 7.310274
3.7714994, 7.310274
3.7904503, 7.3514414
3.9497473, 7.310274
3.9717556, 7.310274
4.106498, 7.3514414
4.2201896, 7.3514414
4.4064207, 7.310274
4.561048, 7.444206
4.578654, 7.3514414
4.6604314, 7.310274
4.694478, 7.310274
4.7341886, 7.344206
4.7675242, 7.3514414
4.7963986, 7.3514414
4.9459586, 7.310274
4.99058, 7.3514414
5.0478163, 7.3514414
5.083028, 7.344206
5.1471176, 7.344206
5.1751757, 7.310274
5.2569203, 7.3514414
5.313124, 7.310274
5.362735, 7.310274
5.4049664, 7.3514414
5.438109, 7.3514414
5.4845552, 7.3514414
5.524436, 7.310274
5.561379, 7.3514414
5.6258235, 7.3514414
5.655355, 7.3514414
5.6904664, 7.310274
5.706654, 7.3514414
5.802461, 7.3514414
5.844447, 7.3514414
5.863763, 7.3514414
5.9069943, 7.310274
5.994305, 7.3514414
6.0387425, 7.3514414
6.0980196, 7.310274
6.1568785, 7.3514414
6.186991, 7.3514414
6.2028685, 7.3514414
6.290137, 7.3514414
6.385564, 7.3514414
6.434769, 7.310274
6.4799466, 7.344206
6.5626197, 7.3514414
6.578812, 7.3514414
6.668623, 7.3514414
6.6739063, 7.3514414
6.7491665, 7.344206
6.7958345, 7.344206
7.0097566, 7.3514414

non cs dep points of interest:
0.081345186, 0.7857999
0.21449684, 0.21449684
0.21449684, 1.2677679
0.37203148, 1.420219
0.7372867, 1.420219
1.0552932, 0.26342502
