non_cs_sentences_surps,cs_sentences_before_cs_surp,cs_sentences_cs_back_surp,cs_sentences_after_cs_surp,sample_zhwiki_surp
,,,,4.587226
,,,,4.542007
,,,,4.3730726
,,,,4.629189
,,,,5.116248
,,,,4.512091
,,,,4.257035
,,,,5.9949017
,,,,4.275102
,,,,6.978718
,,,,4.31771
,,,,6.4332876
,,,,7.408406
,,,,7.1735477
,,,,3.0268083
,,,,8.200497
,,,,7.1670523
,,,,4.261901
,,,,7.216096
,,,,4.3877687
,,,,7.2360053
,,,,7.1670523
,,,,4.261901
,,,,7.2233315
,,,,4.261901
,,,,7.2233315
,,,,4.3740377
,,,,7.2360053
,,,,4.261901
,,,,7.2233315
,,,,7.1670523
,,,,4.261901
,,,,7.2233315
,,,,6.6841683
,,,,4.587226
,,,,4.5815163
,,,,6.9266334
,,,,1.7884208
,,,,0.8455184
,,,,7.3066998
,,,,4.5667963
,,,,4.5383143
,,,,7.21781
,,,,7.1598167
,,,,7.1807833
,,,,4.7691526
,,,,7.3390093
,,,,7.1807833
,,,,7.1670523
,,,,7.1598167
,,,,4.7828836
,,,,7.3390093
,,,,7.1807833
,,,,4.1759996
,,,,6.366254
,,,,7.1910334
,,,,3.0130775
,,,,7.3514414
,,,,7.1670523
,,,,6.8726544
,,,,4.1897306
,,,,7.2105746
,,,,4.3451495
,,,,3.9106045
,,,,7.4291463
,,,,7.1735477
,,,,6.4755635
,,,,4.2585864
,,,,7.2105746
,,,,7.1807833
,,,,7.1670523
,,,,5.683073
,,,,7.4086742
,,,,7.1598167
,,,,7.1807833
,,,,4.1759996
,,,,7.2105746
,,,,3.4306083
,,,,7.249384
,,,,6.558925
,,,,7.1735477
,,,,7.1807833
,,,,4.1497765
,,,,7.2453756
,,,,7.1670523
,,,,6.8726544
,,,,7.3095484
,,,,4.7691526
,,,,7.3390093
,,,,6.8863854
,,,,4.1897306
,,,,6.734926
,,,,3.0268083
,,,,5.3622932
,,,,2.6531491
,,,,2.6859589
,,,,4.276254
,,,,7.2105746
,,,,4.1803713
,,,,7.2327523
,,,,7.1807833
,,,,7.1670523
,,,,7.1670523
,,,,4.4276857
,,,,7.870521
,,,,7.1807833
,,,,4.3740377
,,,,7.22877
,,,,7.1735477
,,,,6.2711697
,,,,4.4067492
,,,,7.2360053
,,,,7.1670523
,,,,4.1787114
,,,,7.205773
,,,,7.1598167
,,,,6.2711697
,,,,3.045789
,,,,7.415974
,,,,6.4009285
,,,,7.331406
,,,,7.1807833
,,,,7.1670523
,,,,7.1670523
,,,,6.558925
,,,,4.1897306
,,,,7.2105746
,,,,7.1735477
,,,,6.572656
,,,,7.1807833
,,,,7.1670523
,,,,4.1666403
,,,,7.239988
,,,,6.8726544
,,,,4.34258
,,,,7.2683387
,,,,6.2711697
,,,,4.4067492
,,,,7.2360053
,,,,4.3740377
,,,,6.9416075
,,,,4.3877687
,,,,7.2360053
,,,,4.3740377
,,,,6.627878
,,,,7.044244
,,,,7.3095484
,,,,7.1670523
,,,,7.1598167
,,,,3.0268083
,,,,7.310274
,,,,4.6048937
,,,,6.7288523
,,,,4.3877687
,,,,7.22877
,,,,1.5064291
,,,,7.6010265
,,,,4.961639
,,,,1.5607777
,,,,6.919248
,,,,4.3877687
,,,,7.2360053
,,,,4.4276857
,,,,7.8777566
,,,,4.947908
,,,,7.3501916
,,,,6.8726544
,,,,5.474907
,,,,7.218217
,,,,3.4168775
,,,,5.138972
,,,,4.8184958
,,,,5.516084
,,,,7.218217
,,,,5.2156315
,,,,4.6563053
,,,,4.659665
,,,,5.591458
,,,,6.4423456
,,,,4.347589
,,,,6.9234123
,,,,7.1735477
,,,,7.1807833
,,,,4.1497765
,,,,6.335762
,,,,4.55162
,,,,6.627878
,,,,3.4306083
,,,,7.2421484
,,,,6.8863854
,,,,6.8863854
,,,,4.1897306
,,,,7.21781
,,,,3.0130775
,,,,8.193261
,,,,6.8863854
,,,,6.3962607
,,,,4.347589
,,,,7.2105746
,,,,6.6978993
,,,,4.3877687
,,,,6.7531214
,,,,6.8863854
,,,,4.3877687
,,,,7.2360053
,,,,6.6841683
,,,,4.4473963
,,,,7.2360053
,,,,7.1670523
,,,,7.1670523
,,,,4.1759996
,,,,6.9234123
,,,,3.4306083
,,,,7.249384
,,,,6.558925
,,,,3.0268083
,,,,5.3622932
,,,,7.275574
,,,,4.1666403
,,,,6.3884315
,,,,7.1735477
,,,,4.3877687
,,,,6.9416075
,,,,6.572656
,,,,4.249358
,,,,7.2105746
,,,,4.1803713
,,,,7.2327523
,,,,5.316522
,,,,7.198466
,,,,4.904821
,,,,6.996117
,,,,6.8863854
,,,,4.3091364
,,,,7.2327523
,,,,7.1807833
,,,,7.1670523
,,,,4.3740377
,,,,7.2360053
,,,,4.3740377
,,,,7.2360053
,,,,3.4168775
,,,,7.249384
,,,,6.2062354
,,,,7.1807833
,,,,4.1759996
,,,,7.21781
,,,,4.1666403
,,,,4.5627704
,,,,7.205999
,,,,6.4618325
,,,,7.2524996
,,,,3.4306083
,,,,7.2421484
,,,,4.1897306
,,,,7.21781
,,,,7.1598167
,,,,3.0268083
,,,,7.3514414
,,,,4.1759996
,,,,6.3081965
,,,,4.509001
,,,,2.947384
,,,,4.2032223
,,,,7.6762614
,,,,2.8218725
,,,,7.2290716
,,,,3.7712631
,,,,4.2671413
,,,,7.080701
,,,,2.8218725
,,,,6.934674
,,,,3.784994
,,,,5.0425725
,,,,3.010852
,,,,7.310274
,,,,7.198451
,,,,7.1670523
,,,,6.6841683
,,,,7.1807833
,,,,6.3825297
,,,,6.7305145
,,,,3.0268083
,,,,8.200497
,,,,6.558925
,,,,4.975773
,,,,7.3061976
,,,,4.1759996
,,,,7.2105746
,,,,7.1735477
,,,,6.3962607
,,,,5.8517585
,,,,4.229475
,,,,4.5230193
,,,,4.3602476
,,,,7.275574
,,,,6.0811954
,,,,4.1803713
,,,,6.4554653
,,,,4.347589
,,,,7.2105746
,,,,6.3962607
,,,,4.34258
,,,,7.2683387
,,,,6.0949264
,,,,4.1803713
,,,,7.239988
,,,,6.8726544
,,,,4.7828836
,,,,7.346245
,,,,7.1670523
,,,,4.1666403
,,,,7.239988
,,,,7.1598167
,,,,4.1897306
,,,,7.21781
,,,,6.315496
,,,,6.245463
,,,,7.1807833
,,,,6.8726544
,,,,3.0268083
,,,,7.3514414
,,,,7.1598167
,,,,4.3451495
,,,,4.51397
,,,,6.1346326
,,,,6.3962607
,,,,7.3386416
,,,,4.4585123
,,,,7.255239
,,,,4.1897306
,,,,7.2105746
,,,,5.043497
,,,,7.204536
,,,,7.1670523
,,,,4.4585123
,,,,2.372566
,,,,4.3448477
,,,,4.5489764
,,,,7.2576556
,,,,4.573495
,,,,4.4938006
,,,,6.5867887
,,,,2.2850513
,,,,4.4805155
,,,,4.771055
,,,,6.6778107
,,,,4.215227
,,,,6.3081965
,,,,6.493078
,,,,7.1807833
,,,,4.1759996
,,,,7.21781
,,,,3.0130775
,,,,7.3514414
,,,,4.3314185
,,,,5.7965026
,,,,7.198451
,,,,7.1598167
,,,,4.4414167
,,,,5.9545803
,,,,4.807397
,,,,5.164133
,,,,6.5404415
,,,,4.347589
,,,,7.2105746
,,,,7.1807833
,,,,4.1759996
,,,,6.9234123
,,,,7.1807833
,,,,7.1670523
,,,,7.1598167
,,,,7.1807833
,,,,7.1670523
,,,,7.1670523
,,,,7.1670523
,,,,7.1670523
,,,,4.1759996
,,,,6.4332876
,,,,5.68256
,,,,7.1735477
,,,,7.1807833
,,,,5.235837
,,,,5.0419936
,,,,7.2045007
,,,,7.1807833
,,,,4.5667963
,,,,1.9095278
,,,,5.6484494
,,,,7.275574
,,,,7.1598167
,,,,4.1803713
,,,,6.94559
,,,,7.1807833
,,,,7.1670523
,,,,4.1759996
,,,,6.4332876
,,,,7.041732
,,,,7.1807833
,,,,4.1759996
,,,,6.734926
,,,,7.1735477
,,,,3.4306083
,,,,7.249384
,,,,4.1666403
,,,,7.239988
,,,,6.8726544
,,,,4.1897306
,,,,6.734926
,,,,6.757527
,,,,7.1735477
,,,,4.1897306
,,,,6.734926
,,,,3.1082816
,,,,5.9269385
,,,,6.904053
,,,,7.2550206
,,,,4.587226
,,,,5.949687
,,,,4.587132
,,,,6.92124
,,,,4.1803713
,,,,6.94559
,,,,7.2550206
,,,,6.3962607
,,,,5.153822
,,,,7.367299
,,,,7.1670523
,,,,6.558925
,,,,3.0268083
,,,,8.200497
,,,,5.798504
,,,,7.2006083
,,,,4.1759996
,,,,7.2105746
,,,,4.1803713
,,,,6.279171
,,,,4.318821
,,,,6.4332876
,,,,5.239348
,,,,7.2971773
,,,,4.1759996
,,,,7.21781
,,,,4.1759996
,,,,7.2105746
,,,,4.1803713
,,,,6.757104
,,,,6.6978993
,,,,5.997956
,,,,7.237905
,,,,7.1670523
,,,,4.2973504
,,,,6.6131973
,,,,4.222795
,,,,6.609683
,,,,3.0268083
,,,,8.200497
,,,,7.1598167
,,,,7.1735477
,,,,4.275632
,,,,6.371775
,,,,6.504355
,,,,5.73673
,,,,7.226868
,,,,4.1759996
,,,,6.4332876
,,,,4.1803713
,,,,7.2327523
,,,,4.1897306
,,,,7.2105746
,,,,4.1803713
,,,,4.5627704
,,,,6.500779
,,,,6.776851
,,,,6.8863854
,,,,6.9678583
,,,,4.1897306
,,,,7.21781
,,,,6.315496
,,,,6.810598
,,,,7.1807833
,,,,4.1759996
,,,,6.734926
,,,,4.239999
,,,,7.239988
,,,,6.8726544
,,,,5.047317
,,,,7.290515
,,,,7.1598167
,,,,4.1897306
,,,,7.2105746
,,,,5.918734
,,,,6.71046
,,,,7.1807833
,,,,3.0130775
,,,,5.3622932
,,,,6.1227274
,,,,4.192262
,,,,6.279171
,,,,6.0279365
,,,,7.2138476
,,,,4.573495
,,,,6.603609
,,,,3.761849
,,,,6.744231
,,,,4.5805273
,,,,7.046483
,,,,7.1807833
,,,,6.3825297
,,,,4.1897306
,,,,7.21781
,,,,3.0130775
,,,,7.23968
,,,,4.47167
,,,,6.2689595
,,,,7.1807833
,,,,6.3825297
,,,,7.2138476
,,,,7.1598167
,,,,4.1897306
,,,,7.2105746
,,,,4.1897306
,,,,7.21781
,,,,4.1666403
,,,,4.4017844
,,,,6.2689595
,,,,7.1735477
,,,,7.1807833
,,,,6.6841683
,,,,5.239348
,,,,7.2971773
,,,,7.1598167
,,,,7.1807833
,,,,3.0130775
,,,,7.906099
,,,,6.2199664
,,,,7.302638
,,,,4.1803713
,,,,7.239988
,,,,4.2973504
,,,,5.322586
,,,,7.2127004
,,,,4.1759996
,,,,7.21781
,,,,3.4168775
,,,,7.249384
,,,,4.1759996
,,,,7.21781
,,,,7.1598167
,,,,6.3962607
,,,,4.1897306
,,,,2.6029403
,,,,7.3514414
,,,,4.1666403
,,,,7.2327523
,,,,4.1897306
,,,,7.21781
,,,,7.1598167
,,,,7.1807833
,,,,7.1670523
,,,,3.0130775
,,,,6.963283
,,,,7.1897902
,,,,4.1759996
,,,,7.21781
,,,,4.1666403
,,,,5.9779387
,,,,5.6891646
,,,,6.7311625
,,,,5.3477836
,,,,7.2045093
,,,,7.1670523
,,,,4.3740377
,,,,7.2360053
,,,,4.3740377
,,,,7.22877
,,,,3.4306083
,,,,7.249384
,,,,4.1759996
,,,,6.734926
,,,,7.1807833
,,,,4.1666403
,,,,7.239988
,,,,4.904821
,,,,7.290515
,,,,3.4168775
,,,,7.249384
,,,,4.1759996
,,,,7.21781
,,,,7.1598167
,,,,7.1807833
,,,,4.1666403
,,,,5.3139744
,,,,6.897305
,,,,7.1807833
,,,,7.1598167
,,,,5.642432
,,,,7.228102
,,,,7.1670523
,,,,7.1670523
,,,,7.1670523
,,,,4.1666403
,,,,7.2327523
,,,,6.3962607
,,,,7.1807833
,,,,4.1759996
,,,,7.21781
,,,,4.1759996
,,,,7.2105746
,,,,7.1735477
,,,,3.0268083
,,,,7.310274
,,,,4.3602476
,,,,3.3485084
,,,,2.0952585
,,,,6.5361648
,,,,6.0029764
,,,,7.1735477
,,,,7.1735477
,,,,4.1897306
,,,,4.5610795
,,,,4.2576666
,,,,7.2327523
,,,,4.34258
,,,,2.6570725
,,,,1.7300606
,,,,6.8622932
,,,,7.1735477
,,,,7.1807833
,,,,7.1598167
,,,,3.0268083
,,,,6.5610642
,,,,4.2608886
,,,,4.6259117
,,,,6.2596354
,,,,4.2233725
,,,,7.7323604
,,,,7.1735477
,,,,7.1735477
,,,,5.530434
,,,,5.7525945
,,,,5.2703156
,,,,7.1836033
,,,,4.1897306
,,,,6.734926
,,,,7.1807833
,,,,4.84412
,,,,1.4161143
,,,,5.985232
,,,,6.9811764
,,,,7.1735477
,,,,4.1803713
,,,,4.4017844
,,,,7.275574
,,,,7.1670523
,,,,6.8726544
,,,,4.503566
,,,,7.205999
,,,,7.1598167
,,,,7.1735477
,,,,7.1735477
,,,,3.4306083
,,,,7.249384
,,,,5.628701
,,,,4.213393
,,,,7.239988
,,,,6.1604376
,,,,6.8283906
,,,,7.1807833
,,,,6.558925
,,,,3.2921076
,,,,5.3622932
,,,,7.275574
,,,,4.1666403
,,,,6.3884315
,,,,7.1735477
,,,,4.3877687
,,,,6.9416075
,,,,6.572656
,,,,4.249358
,,,,7.2105746
,,,,4.1803713
,,,,7.2327523
,,,,5.316522
,,,,7.198466
,,,,4.904821
,,,,6.996117
,,,,6.8863854
,,,,4.3091364
,,,,7.2327523
,,,,7.1807833
,,,,7.1670523
,,,,4.3740377
,,,,7.2360053
,,,,4.3740377
,,,,7.2360053
,,,,3.4168775
,,,,7.249384
,,,,6.2062354
,,,,7.1807833
,,,,4.1759996
,,,,7.21781
,,,,4.1666403
,,,,4.5627704
,,,,7.205999
,,,,6.4618325
,,,,7.2524996
,,,,3.4306083
,,,,7.2421484
,,,,4.1897306
,,,,7.21781
,,,,7.1598167
,,,,3.0268083
,,,,3.1844888
,,,,8.458768
,,,,7.4388466
,,,,4.1897306
,,,,7.21781
,,,,7.1670523
,,,,7.1598167
,,,,4.34258
,,,,5.907026
,,,,6.334697
,,,,7.18509
,,,,6.8726544
,,,,6.6043286
,,,,6.8863854
,,,,7.1807833
,,,,6.8726544
,,,,3.0268083
,,,,7.310274
,,,,7.198451
,,,,5.225617
,,,,7.2971773
,,,,7.1598167
,,,,4.1897306
,,,,7.21781
,,,,3.0130775
,,,,5.992529
,,,,5.435675
,,,,7.290515
,,,,4.408031
,,,,7.2229266
,,,,7.1670523
,,,,4.1666403
,,,,6.94559
,,,,4.34258
,,,,3.3485084
,,,,7.2533097
,,,,3.0268083
,,,,8.200497
,,,,4.1759996
,,,,7.21781
,,,,7.1670523
,,,,7.1670523
,,,,4.1759996
,,,,6.4332876
,,,,7.1735477
,,,,4.1803713
,,,,7.239988
,,,,5.302791
,,,,6.3469095
,,,,7.2902884
,,,,7.1735477
,,,,4.275632
,,,,7.2233315
,,,,7.1670523
,,,,4.261901
,,,,7.2233315
,,,,4.904821
,,,,5.5846386
,,,,4.1890283
,,,,7.2327523
,,,,6.3962607
,,,,7.1807833
,,,,7.1670523
,,,,5.3340526
,,,,4.2134566
,,,,6.16977
,,,,4.2962885
,,,,7.21781
,,,,4.947908
,,,,7.3501916
,,,,5.302791
,,,,6.904068
,,,,7.1735477
,,,,7.1807833
,,,,4.904821
,,,,5.5846386
,,,,4.1890283
,,,,7.2327523
,,,,6.8863854
,,,,4.2712035
,,,,7.21781
,,,,3.0130775
,,,,8.200497
,,,,7.1670523
,,,,6.558925
,,,,4.239999
,,,,7.239988
,,,,7.1598167
,,,,7.1807833
,,,,7.1670523
,,,,4.1666403
,,,,6.279171
,,,,6.140776
,,,,6.07647
,,,,6.3962607
,,,,4.1897306
,,,,7.21781
,,,,3.4168775
,,,,6.954986
,,,,6.051385
,,,,6.3962607
,,,,4.1897306
,,,,7.21781
,,,,4.1666403
,,,,7.239988
,,,,6.315496
,,,,7.2062798
,,,,7.1670523
,,,,3.0130775
,,,,8.200497
,,,,7.1670523
,,,,3.4168775
,,,,7.249384
,,,,7.1670523
,,,,4.328849
,,,,7.275574
,,,,4.1759996
,,,,6.4332876
,,,,5.3477836
,,,,7.2045093
,,,,6.6841683
,,,,6.6978993
,,,,7.1807833
,,,,6.2062354
,,,,3.2125907
,,,,5.9613276
,,,,5.4814324
,,,,7.290515
,,,,4.408031
,,,,7.2229266
,,,,7.1598167
,,,,4.587226
,,,,6.9173384
,,,,6.7014213
,,,,7.2278123
,,,,7.1670523
,,,,4.5667963
,,,,7.529367
,,,,4.1666403
,,,,6.94559
,,,,4.34258
,,,,2.6570725
,,,,1.7300606
,,,,6.8622932
,,,,3.0268083
,,,,8.200497
,,,,7.1670523
,,,,7.1598167
,,,,4.1897306
,,,,7.2105746
,,,,6.572656
,,,,4.1803713
,,,,6.4554653
,,,,6.7305145
,,,,5.642432
,,,,7.2065697
,,,,6.8863854
,,,,7.1735477
,,,,7.1807833
,,,,6.119012
,,,,4.1897306
,,,,7.21781
,,,,4.1666403
,,,,3.2400136
,,,,7.4153876
,,,,7.1598167
,,,,6.6978993
,,,,7.1735477
,,,,4.1897306
,,,,7.2105746
,,,,4.1897306
,,,,7.21781
,,,,3.4168775
,,,,6.641257
,,,,7.1735477
,,,,4.1897306
,,,,7.21781
,,,,7.1598167
,,,,3.0268083
,,,,8.200497
,,,,7.1670523
,,,,7.1598167
,,,,7.1735477
,,,,4.1897306
,,,,7.2105746
,,,,6.572656
,,,,4.1803713
,,,,7.2327523
,,,,7.1807833
,,,,4.1759996
,,,,7.2105746
,,,,6.060141
,,,,5.1207576
,,,,7.367299
,,,,4.1759996
,,,,7.2105746
,,,,7.1807833
,,,,4.328849
,,,,6.4910517
,,,,7.3386416
,,,,7.1670523
,,,,5.3340526
,,,,4.2134566
,,,,7.21781
,,,,7.1670523
,,,,4.1666403
,,,,2.563988
,,,,7.709398
,,,,7.1670523
,,,,4.1759996
,,,,7.21781
,,,,6.8726544
,,,,7.3095484
,,,,6.8726544
,,,,3.0268083
,,,,6.953135
,,,,7.290987
,,,,4.2973504
,,,,7.103322
,,,,7.1735477
,,,,4.421762
,,,,7.215691
,,,,7.1807833
,,,,3.0130775
,,,,7.906099
,,,,7.1735477
,,,,7.1807833
,,,,6.558925
,,,,7.1807833
,,,,4.1759996
,,,,6.609683
,,,,4.379937
,,,,7.39772
,,,,7.1598167
,,,,4.1897306
,,,,4.0562763
,,,,6.552436
,,,,6.6978993
,,,,7.1735477
,,,,5.316522
,,,,7.198466
,,,,6.6841683
,,,,7.1807833
,,,,3.0130775
,,,,8.200497
,,,,4.1759996
,,,,6.734926
,,,,7.1735477
,,,,4.3877687
,,,,7.2360053
,,,,7.1670523
,,,,5.798504
,,,,7.1933727
,,,,6.8863854
,,,,7.1735477
,,,,7.1807833
,,,,3.0130775
,,,,8.193261
,,,,7.1735477
,,,,7.1807833
,,,,6.558925
,,,,7.1807833
,,,,4.1759996
,,,,6.734926
,,,,4.3110814
,,,,5.5334587
,,,,7.1912303
,,,,6.6978993
,,,,7.1807833
,,,,4.1759996
,,,,4.0562763
,,,,7.2576556
,,,,6.6841683
,,,,6.3962607
,,,,6.329227
,,,,4.205868
,,,,6.4554653
,,,,4.3110814
,,,,7.3904843
,,,,6.6978993
,,,,7.1807833
,,,,5.3340526
,,,,7.2045093
,,,,7.1670523
,,,,4.1759996
,,,,4.624253
,,,,6.4272137
,,,,7.1807833
,,,,7.1670523
,,,,7.1598167
,,,,7.1807833
,,,,5.905003
,,,,7.2348633
,,,,7.1670523
,,,,7.1670523
,,,,4.5667963
,,,,1.9095278
,,,,8.479418
,,,,7.1735477
,,,,6.572656
,,,,7.1807833
,,,,6.8726544
,,,,7.1807833
,,,,4.1759996
,,,,7.2105746
,,,,4.1803713
,,,,7.239988
,,,,5.516703
,,,,7.183567
,,,,7.1735477
,,,,7.1807833
,,,,3.0130775
,,,,7.3514414
,,,,4.2973504
,,,,6.089893
,,,,7.1807833
,,,,7.1670523
,,,,6.8726544
,,,,4.1897306
,,,,7.21781
,,,,4.1666403
,,,,5.7417645
,,,,7.2140465
,,,,3.4168775
,,,,7.249384
,,,,7.1670523
,,,,7.1598167
,,,,6.4755635
,,,,6.6978993
,,,,7.240411
,,,,6.6841683
,,,,4.249358
,,,,7.21781
,,,,4.1666403
,,,,7.239988
,,,,6.8726544
,,,,7.1807833
,,,,4.1759996
,,,,7.21781
,,,,3.4168775
,,,,7.249384
,,,,3.4168775
,,,,5.443122
,,,,7.2196326
,,,,4.1897306
,,,,7.21781
,,,,3.0130775
,,,,8.200497
,,,,4.2973504
,,,,7.39772
,,,,6.558925
,,,,4.249358
,,,,6.2111955
,,,,6.8863854
,,,,3.0268083
,,,,6.058567
,,,,4.905973
,,,,7.0391965
,,,,6.715567
,,,,7.1807833
,,,,4.1759996
,,,,5.763803
,,,,4.40003
,,,,7.39772
,,,,7.1670523
,,,,7.1670523
,,,,3.0130775
,,,,5.3622932
,,,,6.3147573
,,,,4.318821
,,,,7.2105746
,,,,5.68256
,,,,7.1735477
,,,,7.1807833
,,,,5.235837
,,,,5.8025513
,,,,4.2040973
,,,,6.279171
,,,,7.3098736
,,,,7.1670523
,,,,3.4168775
,,,,7.249384
,,,,7.1670523
,,,,6.6841683
,,,,7.1807833
,,,,6.6841683
,,,,6.329227
,,,,4.420833
,,,,6.9416075
,,,,4.3877687
,,,,7.22877
,,,,4.3877687
,,,,6.9416075
,,,,4.3877687
,,,,6.5307856
,,,,4.3877687
,,,,7.22877
,,,,5.696804
,,,,7.1142764
,,,,7.1807833
,,,,4.1666403
,,,,5.3139744
,,,,7.191703
,,,,4.2973504
,,,,6.7895927
,,,,5.642432
,,,,7.213805
,,,,4.1759996
,,,,7.2105746
,,,,7.1735477
,,,,3.0268083
,,,,7.1524563
,,,,2.8008602
,,,,2.3305545
,,,,4.094289
,,,,6.549743
,,,,4.249227
,,,,4.437929
,,,,4.96573
,,,,7.0118
,,,,7.1807833
,,,,4.1759996
,,,,7.2105746
,,,,4.503566
,,,,7.1987634
,,,,4.3877687
,,,,7.2360053
,,,,4.3740377
,,,,7.2360053
,,,,3.4168775
,,,,6.3978276
,,,,5.7298684
,,,,7.4014387
,,,,7.1807833
,,,,4.1759996
,,,,7.21781
,,,,6.315496
,,,,7.202339
,,,,7.1807833
,,,,7.1670523
,,,,7.1670523
,,,,6.6841683
,,,,6.736728
,,,,6.8863854
,,,,6.9678583
,,,,7.1735477
,,,,7.1807833
,,,,4.1666403
,,,,7.2327523
,,,,6.6978993
,,,,7.1735477
,,,,6.8863854
,,,,7.1735477
,,,,3.4306083
,,,,7.249384
,,,,7.1598167
,,,,3.0268083
,,,,7.193882
,,,,4.204392
,,,,4.5489764
,,,,7.2576556
,,,,7.1670523
,,,,7.1670523
,,,,6.6841683
,,,,7.1807833
,,,,4.1759996
,,,,6.9234123
,,,,5.090404
,,,,3.7457047
,,,,6.0887284
,,,,4.204392
,,,,8.026758
,,,,7.1670523
,,,,6.6841683
,,,,7.1807833
,,,,7.1670523
,,,,7.1670523
,,,,4.1666403
,,,,7.2327523
,,,,4.1897306
,,,,6.9234123
,,,,7.3095484
,,,,5.9298387
,,,,7.1940947
,,,,7.1670523
,,,,3.4168775
,,,,6.954986
,,,,7.1735477
,,,,4.1897306
,,,,7.2105746
,,,,3.0268083
,,,,7.04765
,,,,4.2206097
,,,,1.1692828
,,,,0.36946237
,,,,1.2519438
,,,,3.153281
,,,,7.3232584
,,,,7.1670523
,,,,7.1598167
,,,,7.1735477
,,,,4.1803713
,,,,7.2327523
,,,,7.1807833
,,,,6.0142055
,,,,7.2036614
,,,,4.1759996
,,,,7.2105746
,,,,4.1924424
,,,,7.1985373
,,,,7.1807833
,,,,7.1670523
,,,,4.1666403
,,,,7.239988
,,,,4.95327
,,,,5.7704916
,,,,7.2624965
,,,,4.1803713
,,,,7.2327523
,,,,7.1807833
,,,,7.1670523
,,,,6.8726544
,,,,7.1807833
,,,,4.573495
,,,,4.61148
,,,,7.529367
,,,,7.1598167
,,,,7.1807833
,,,,2.8081417
,,,,4.0369763
,,,,5.9106336
,,,,5.093168
,,,,3.010852
,,,,7.2290716
,,,,4.261901
,,,,7.2233315
,,,,6.8726544
,,,,7.1807833
,,,,7.1670523
,,,,3.0130775
,,,,7.5923696
,,,,6.8863854
,,,,6.6978993
,,,,4.1803713
,,,,2.8810773
,,,,4.0369763
,,,,5.9106336
,,,,5.093168
,,,,3.010852
,,,,7.2290716
,,,,7.1598167
,,,,7.1807833
,,,,7.1670523
,,,,4.328849
,,,,4.2765093
,,,,1.1639937
,,,,1.7840438
,,,,2.0288749
,,,,5.760078
,,,,7.18493
,,,,6.315496
,,,,4.205868
,,,,5.329964
,,,,4.3558307
,,,,7.275574
,,,,5.817816
,,,,6.8863854
,,,,7.1807833
,,,,5.616109
,,,,7.2308683
,,,,7.1670523
,,,,7.1598167
,,,,7.1807833
,,,,7.1670523
,,,,7.1670523
,,,,6.8726544
,,,,3.0268083
,,,,7.193882
,,,,6.226032
,,,,7.302638
,,,,7.1807833
,,,,6.8726544
,,,,4.1897306
,,,,7.21781
,,,,7.1598167
,,,,7.1807833
,,,,6.0811954
,,,,7.1807833
,,,,3.0130775
,,,,8.200497
,,,,7.1598167
,,,,6.0279365
,,,,6.2428446
,,,,6.7017465
,,,,5.239348
,,,,7.2971773
,,,,7.1598167
,,,,7.1807833
,,,,4.1666403
,,,,6.279171
,,,,7.3098736
,,,,7.1670523
,,,,7.1670523
,,,,4.328849
,,,,6.2689595
,,,,4.2177033
,,,,6.906116
,,,,7.1861086
,,,,7.1807833
,,,,4.1666403
,,,,7.239988
,,,,7.1670523
,,,,7.1670523
,,,,7.1670523
,,,,7.1598167
,,,,3.0268083
,,,,5.477936
,,,,6.8608007
,,,,6.779372
,,,,4.1803713
,,,,6.6318607
,,,,4.4145355
,,,,7.21781
,,,,7.1598167
,,,,7.1735477
,,,,6.6978993
,,,,6.6978993
,,,,7.1735477
,,,,6.8863854
,,,,6.0279365
,,,,7.18509
,,,,7.1598167
,,,,5.0499797
,,,,4.9097238
,,,,7.21781
,,,,4.1666403
,,,,6.3303742
,,,,6.915177
,,,,7.3095484
,,,,6.558925
,,,,4.7230463
,,,,6.9234123
,,,,7.1807833
,,,,7.1670523
,,,,3.0130775
,,,,8.200497
,,,,7.1670523
,,,,4.328849
,,,,3.3666303
,,,,6.3972297
,,,,6.3547235
,,,,5.864611
,,,,6.6978993
,,,,4.1803713
,,,,7.239988
,,,,7.1670523
,,,,4.1666403
,,,,5.8907514
,,,,7.187388
,,,,4.2973504
,,,,6.914836
,,,,7.240411
,,,,7.1670523
,,,,4.1759996
,,,,7.2105746
,,,,7.1807833
,,,,7.1598167
,,,,4.1803713
,,,,7.239988
,,,,4.7691526
,,,,7.3390093
,,,,3.4306083
,,,,7.249384
,,,,7.1670523
,,,,3.9021566
,,,,1.8784577
,,,,1.3309027
,,,,6.6436563
,,,,4.1897306
,,,,6.9234123
,,,,7.1807833
,,,,6.6841683
,,,,7.1807833
,,,,7.1598167
,,,,3.0268083
,,,,6.4082475
,,,,6.3665867
,,,,4.205868
,,,,7.239988
,,,,7.1670523
,,,,7.1670523
,,,,4.1759996
,,,,7.21781
,,,,5.251633
,,,,4.203119
,,,,7.239988
,,,,6.558925
,,,,6.757527
,,,,7.1807833
,,,,4.1759996
,,,,7.21781
,,,,7.1598167
,,,,6.8863854
,,,,3.0268083
,,,,7.193882
,,,,7.1807833
,,,,7.1670523
,,,,6.558925
,,,,7.714099
,,,,6.6841683
,,,,4.2285595
,,,,7.21781
,,,,7.1670523
,,,,4.1666403
,,,,6.3303742
,,,,6.6978993
,,,,7.1807833
,,,,7.1670523
,,,,3.0130775
,,,,6.6621456
,,,,1.0846634
,,,,8.079112
