retrained_eng_dep_surp,retrained_zh_dep_surp
1.6391772,4.7847915
3.7156413,4.175816
4.7280874,5.8400054
3.35563,4.5372553
2.5187721,5.7537537
1.9604781,5.59739
3.8657143,4.708479
4.3413787,7.7871966
3.344462,5.7720046
4.2161956,4.2664504
3.923924,3.8104908
3.1010559,5.121491
3.6664047,4.0942783
3.0839307,4.814662
5.3094635,5.298877
4.7843347,4.2664504
3.9161546,2.0490186
2.8117666,3.2338428
4.136901,6.371203
2.6485126,2.8798943
5.153789,4.245641
3.6787357,2.4776647
2.82257,4.0948358
9.450481,4.468564
4.107034,2.4776647
3.5686603,4.813861
5.2850466,4.674663
2.664317,5.6781864
4.925376,8.507755
4.0798454,4.4210234
3.8226573,4.4010787
4.571038,3.2706416
2.3517632,3.3517952
4.550524,4.5008163
4.869562,4.459851
3.038896,2.628678
5.0410285,5.3480473
5.270229,5.5167975
3.168643,5.102407
4.5117364,3.68998
2.966363,5.1940928
4.4170957,2.951979
5.120098,5.1909256
4.225018,2.4776647
5.6169167,3.5906262
4.257247,4.1646414
3.064978,2.7454793
6.5966077,4.713969
5.0100856,4.554186
4.2297378,4.301361
0.081345186,0.33275592
2.337768,2.628678
6.4283457,6.669653
4.647911,4.4334235
6.2303066,1.3496158
5.469138,6.77852
1.2832644,6.225622
3.292506,5.202529
2.8799746,2.1671863
4.228446,4.2343245
5.5598617,5.670005
4.925376,4.4700375
3.148148,8.714316
2.3912888,2.647192
0.406078,2.2199147
7.2821684,2.8109946
5.4281282,3.6799269
4.925376,4.81015
4.340505,7.5406404
5.0637436,3.2618144
3.1322389,2.7767997
3.3237853,5.3103566
3.7695332,3.1691575
5.4136434,4.6570168
4.627803,7.5128403
4.925376,2.4776647
2.6128705,5.0277452
5.7564754,5.7451105
4.2698936,4.797342
3.6787357,2.4776647
3.0992558,3.5617414
4.814282,4.76228
3.551173,2.4776647
4.5117364,4.4965405
4.1734295,2.4776647
2.966363,2.628678
4.0798454,4.89134
4.551123,3.4879189
3.681076,4.244799
2.6960657,5.4291787
1.9692953,2.2057405
4.8631024,6.548204
3.064978,2.7454793
4.925376,2.4776647
4.323809,4.4125752
1.3633556,5.051574
3.5078638,5.5644712
4.3933983,3.8019388
7.665286,5.24459
3.3167276,2.6375444
3.6664047,5.9214106
5.270394,5.114441
1.788097,5.6234107
5.1853256,4.6487293
4.04438,6.567745
5.1853256,4.6487293
3.5421975,7.5406404
3.6955986,3.857507
4.9682674,3.7180064
1.9692953,2.1755795
5.07059,2.4776647
3.8559403,7.0380616
5.0998063,4.609147
3.5418568,3.867976
5.0943947,5.0503983
3.344462,5.1787953
1.9692953,2.1755795
4.8359127,4.6313148
4.8127074,4.087779
5.0998063,4.609147
4.8878555,5.350649
2.6912856,2.0490186
5.0971437,4.3483715
4.7032733,5.0047855
0.37203148,1.420219
4.5241876,5.154626
3.4796352,2.9785972
3.3908439,4.594279
1.9692953,2.2057405
3.2283103,3.4210362
4.14234,4.541395
4.6683526,4.3483715
2.6485126,4.301361
5.007307,8.714316
3.6594625,5.1707087
3.8051422,4.023193
1.1560348,2.8958066
2.3671086,4.2427793
4.3281264,3.7199404
1.2972842,4.2210417
3.0020602,1.6549101
0.9848422,1.5878814
8.9875555,4.087779
4.647911,4.4334235
4.914561,4.6001115
0.21449684,4.738153
0.21449684,7.9715858
5.027861,3.9216974
2.7202842,3.753728
4.535427,5.0503983
2.8117666,3.2338428
4.622912,5.3328075
4.367829,3.8650324
4.368209,6.630248
5.5037355,4.0844827
4.4990277,5.5309386
4.9043846,5.2892847
3.3160946,4.746521
4.347122,4.286975
1.5550048,4.3215656
5.07059,3.7180064
5.3539586,3.8650324
5.4136434,3.7423637
3.6664047,4.296605
5.07059,6.062364
4.9360857,4.291841
3.344462,5.7720046
6.1693077,5.699737
4.5972576,9.119097
3.344462,3.904605
6.538291,5.5248013
0.37203148,5.3669653
4.8359127,4.257261
4.9776926,4.4210234
5.6032815,4.828513
5.07059,2.4776647
4.6588483,3.872566
1.9692953,2.1755795
4.627803,2.4776647
2.6806793,4.057671
5.083554,4.11174
3.319822,5.338799
3.0791976,4.8239565
4.7091317,2.7454793
4.418421,3.8126667
1.2972842,0.77849644
3.8637261,3.8261623
4.3853197,4.674663
3.5078638,5.0260353
3.3436365,4.057671
3.344462,5.412979
4.03557,6.062364
2.3690345,1.610983
5.5195537,5.316427
1.1560348,4.788961
7.5247083,2.7454793
0.406078,3.6745052
4.8061924,4.0647855
2.9194038,4.706599
4.340503,4.9224195
4.5113153,3.584609
3.7589939,7.151648
5.992974,7.051405
2.3517632,3.3517952
8.9875555,4.2353797
3.875781,3.8220265
5.07059,2.4776647
3.8326428,2.4776647
4.925376,2.4776647
3.064978,2.7454793
2.8935921,5.8923855
3.7436123,2.9479814
4.448132,5.5737042
6.1400237,2.4776647
5.0818653,2.9936085
5.6455994,4.057671
4.3853197,5.6263
3.6861627,4.3434954
5.4136434,4.2788997
3.7343895,6.6435337
4.6702914,4.8935924
3.3744073,3.672291
3.6787357,2.4776647
6.996037,4.3434954
6.133877,7.011666
4.5133715,5.595045
4.5117364,6.567745
3.9534085,6.568153
3.9516168,3.8261623
3.5135565,2.3265495
4.413356,4.9558306
,
,
,
