sentence_length_zh,cs_back_word,word_freq_zh,cs_word_pos_zh,cs_word_length_zh,ngram_surp_zh
16,的,2.7277528723935400,DEG,1,4.3535395
15,的,2.7277528723935400,DEG,1,4.3535395
43,要,6.154497896789040,VV,1,7.344206
4,如下,9.20693104456223,VV,2,7.0570436
15,不,5.309630429407180,AD,1,6.386715
15,站,9.056260790534410,VV,1,7.0570436
6,时间,7.460746407083130,NN,2,6.3002
11,请,9.09378964655144,VV,1,7.3514414
6,左右,8.69561643395186,LC,2,7.344206
9,可以,6.39906961183706,VV,2,7.344206
5,非常,8.291759627895480,AD,2,7.310274
7,填,12.517565635100300,VV,1,7.3514414
22,之间,14.684960873953700,LC,2,7.344206
13,当天,10.781821693070100,NT,2,7.3514414
3,人,5.359821963071100,NN,1,5.7636557
14,其中,7.412648465678390,NN,2,3.8018425
11,的,2.7277528723935400,DEG,1,4.3535395
10,同学,10.752844448643400,NN,2,7.3514414
11,了,4.559665786076210,SP,1,6.8685575
36,对,5.589302146885880,VA,1,5.164133
9,如,7.360286777020610,AD,1,5.516575
18,卫生间,12.958432945055500,NN,3,7.3514414
7,可以,6.39906961183706,VV,2,7.344206
8,已,7.390917240248650,AD,1,7.3514414
10,却,7.944161137065470,AD,1,7.3514414
13,的,2.7277528723935400,DEG,1,4.3535395
14,带,8.0481569294404,VV,1,6.953135
27,一,4.847867458993150,CD,1,5.320925
18,都,6.185283294221550,AD,1,7.3514414
14,的,2.7277528723935400,DEG,1,4.3535395
12,干净,11.91336629523570,VA,2,7.3514414
8,和,4.681213610519310,CC,1,3.5775623
8,床,11.770828682629100,NN,1,7.3514414
30,比,7.675160721864900,P,1,5.945257
12,一,4.847867458993150,CD,1,5.320925
12,哦,12.653037989669800,IJ,1,5.992529
17,签,11.418048851845700,VV,1,7.3514414
5,5,7.451955930537280,CD,1,4.1650147
9,作息,14.213592602049100,NN,2,7.3514414
5,去,7.644150990208440,VV,1,6.494863
5,8/5/2017-7/31/2018,24.01388396175680,CD,13,7.3514414
14,的,2.7277528723935400,DEG,1,4.3535395
25,和,4.681213610519310,CC,1,3.5775623
4,的,2.7277528723935400,DEG,1,4.3535395
17,三,6.294963404035600,CD,1,5.769229
34,小,7.703771653739700,JJ,1,6.5610642
21,基本,7.214326235943840,AD,2,7.310274
10,里面,10.463452851034900,NN,2,7.3514414
7,无线,11.875683387473400,NN,2,7.3514414
16,一,4.847867458993150,CD,1,5.320925
11,拎包,17.339322569942400,NR,2,7.3514414
19,其中,7.412648465678390,NN,2,3.8018425
13,可以,6.39906961183706,VV,2,7.344206
14,找,9.299511271449780,VV,1,7.310274
20,的,2.7277528723935400,DEG,1,4.3535395
12,需要,7.1858030399017700,VV,2,6.3906245
16,床,11.770828682629100,NN,1,7.3514414
5,联系,7.951912412664680,NN,2,7.3514414
3,联系,7.951912412664680,NN,2,7.3514414
18,安静,11.606647560520500,VA,2,7.3514414
11,期内,17.065946893141800,NN,2,7.3514414
24,的,2.7277528723935400,DEG,1,4.3535395
15,就,6.133440848420250,AD,1,7.310274
6,小区,11.341630610048300,NN,2,7.3514414
11,夏天,11.02882594659290,NT,2,7.0570436
9,一,4.847867458993150,CD,1,5.320925
9,十分,8.193778395397070,AD,2,7.3514414
11,以上,7.95570690690971,PN,2,6.734556
5,小区,11.341630610048300,NN,2,7.3514414
17,然后,8.564008954910840,AD,2,6.207384
18,和,4.681213610519310,CC,1,3.5775623
9,话,7.948505671318610,NN,1,7.0570436
23,一,4.847867458993150,CD,1,5.320925
8,不,5.309630429407180,AD,1,6.386715
6,至,7.735317417095000,VV,1,4.6347876
23,房地产,16.122927245617900,NN,3,6.953135
6,直接,7.802048090007840,AD,2,7.344206
6,19,8.748006958424820,CD,2,4.7301598
26,的,2.7277528723935400,DEG,1,4.3535395
24,最,7.29431282237448,AD,1,7.0570436
18,同时,7.188963990197520,AD,2,6.953135
9,无,7.631727486303150,VE,1,5.6503654
21,无,7.631727486303150,VE,1,5.6503654
17,屋子,11.558103733786800,NN,2,7.3514414
9,的,2.7277528723935400,DEG,1,4.3535395
4,卫生间,12.958432945055500,NN,3,7.3514414
3,还,6.404130924023890,AD,1,7.3514414
4,可以,6.39906961183706,VV,2,7.344206
12,还,6.404130924023890,AD,1,7.3514414
11,和,4.681213610519310,CC,1,3.5775623
6,去,7.644150990208440,VV,1,6.494863
8,什么,7.138669269622700,PN,2,7.3514414
6,从,6.377483472434710,P,1,5.0597463
18,很,6.723622818117740,AD,1,7.3514414
10,所以,7.602624788977460,AD,2,5.0079174
11,理解,8.474990745855460,VV,2,7.310274
5,是,4.463178522257190,VC,1,4.430604
22,是,4.463178522257190,VC,1,4.430604
10,的,2.7277528723935400,DEG,1,4.3535395
8,我,5.742656255517170,PN,1,6.5610642
5,每,7.4990523241899100,PN,1,6.734556
8,联系,7.951912412664680,NN,2,7.3514414
12,的,2.7277528723935400,DEG,1,4.3535395
7,一,4.847867458993150,CD,1,5.320925
3,已,7.390917240248650,AD,1,7.3514414
11,按时,11.65304939467420,AD,2,7.3514414
9,和,4.681213610519310,CC,1,3.5775623
14,稍,11.315196507362700,AD,1,7.3514414
9,包,10.057120399689600,VV,1,6.695786
14,一,4.847867458993150,CD,1,5.320925
17,十分,8.193778395397070,AD,2,7.3514414
20,请,9.09378964655144,VV,1,7.3514414
16,的,2.7277528723935400,DEG,1,4.3535395
5,同款,24.01388396175680,AD,2,7.3514414
14,的,2.7277528723935400,DEG,1,4.3535395
20,住,8.394525626787180,VV,1,7.3514414
6,是,4.463178522257190,VC,1,4.430604
16,已经,7.551683703532630,AD,2,7.3514414
11,床,11.770828682629100,NN,1,7.3514414
8,吗,8.759761060956490,IJ,1,7.344206
18,一般,7.639988700445950,AD,2,6.207384
7,房子,10.313797723408000,NN,2,7.0391965
14,我,5.742656255517170,PN,1,6.5610642
7,从,6.377483472434710,P,1,5.0597463
12,新生,10.786600365611100,NN,2,7.3514414
11,厨具,17.478642690743100,NN,2,7.3514414
10,我,5.742656255517170,PN,1,6.5610642
7,请,9.09378964655144,VV,1,7.3514414
6,联系,7.951912412664680,NN,2,7.3514414
12,机场,10.910110307514300,NN,2,7.344206
13,谢谢,11.604417513606700,VV,2,7.3514414
5,使用,7.508698057738540,VV,2,5.0304923
14,的,2.7277528723935400,DEG,1,4.3535395
10,上下,10.481550970115700,NN,2,7.344206
12,费用,8.909136347811960,NN,2,7.3514414
5,短信,13.28962587920390,NN,2,7.3514414
10,怎么,8.35511062889748,VA,2,7.3514414
13,空间,8.91773043396399,NN,2,6.3968234
9,房间,10.717802599032700,NN,2,7.3514414
20,的,2.7277528723935400,DEG,1,4.3535395
15,可以,6.39906961183706,VV,2,7.344206
12,十,5.8311969898493500,CD,1,6.734556
23,男生,13.55092348863310,NN,2,7.3514414
8,不,5.309630429407180,AD,1,6.386715
18,新生,10.786600365611100,NN,2,7.3514414
35,然后,8.564008954910840,AD,2,6.207384
17,里面,10.463452851034900,NN,2,7.3514414
5,都,6.185283294221550,AD,1,7.3514414
12,浴室,13.312709049386800,NN,2,7.3514414
8,自己,6.558099018479210,PN,2,7.3514414
14,请,9.09378964655144,VV,1,7.3514414
13,买,9.809493743656160,VV,1,7.344206
24,是,4.463178522257190,VC,1,4.430604
8,没有,6.413713221508590,AD,2,6.953135
15,一共,12.623917404187000,AD,2,5.992529
25,再次,9.554302503329250,AD,2,7.0570436
6,油,10.717567277229000,NN,1,7.3514414
9,车位,15.389272373573300,NN,2,7.3514414
14,费用,8.909136347811960,NN,2,7.3514414
12,各,6.478125693254080,PN,1,7.3514414
30,一,4.847867458993150,CD,1,5.320925
18,讲究,11.426205251557500,VV,2,7.3514414
6,57,11.175935998148200,CD,2,5.596835
10,的,2.7277528723935400,DEG,1,4.3535395
13,太,8.972641358176830,AD,1,6.639204
9,这,5.147475830187220,PN,1,7.0391965
9,不,5.309630429407180,AD,1,6.386715
6,是,4.463178522257190,VC,1,4.430604
7,都,6.185283294221550,AD,1,7.3514414
13,有,5.134998086658780,VE,1,5.096284
10,机场,10.910110307514300,NN,2,7.344206
11,或,6.86730607567808,CC,1,3.8187919
12,的,2.7277528723935400,DEG,1,4.3535395
7,很,6.723622818117740,AD,1,7.3514414
10,考试,9.886226793537920,NN,2,7.3514414
18,也,5.753495111341640,AD,1,7.0391965
21,与,5.857126069237800,P,1,4.464805
8,的,2.7277528723935400,DEG,1,4.3535395
10,有,5.134998086658780,VE,1,5.096284
24,的,2.7277528723935400,DEG,1,4.3535395
10,忘,11.097770146123700,VV,1,7.3514414
13,我,5.742656255517170,PN,1,6.5610642
6,干净,11.91336629523570,VA,2,7.3514414
6,具体,7.733075675062950,VA,2,6.953135
12,四,6.923222997771650,CD,1,5.910642
28,偶尔,12.059328622228700,AD,2,7.3514414
11,欢迎,9.423448099188550,VV,2,7.3514414
5,位,7.699657705968430,NN,1,6.1282105
5,非常,8.291759627895480,AD,2,7.310274
8,么,9.140191172573130,IJ,1,7.0570436
9,啦,11.950556453907400,IJ,1,7.3514414
14,八月,15.776933913695300,NT,2,5.2262535
16,会,6.209646390258390,VV,1,6.8685575
5,人,5.359821963071100,NN,1,5.7636557
14,走的,24.01388396175680,VV,2,7.3514414
31,已,7.390917240248650,AD,1,7.3514414
13,大部分,16.525031006023300,CD,3,7.310274
28,都,6.185283294221550,AD,1,7.3514414
13,被,7.1519928838497,SB,1,5.6868973
9,被,7.1519928838497,SB,1,5.6868973
12,为什么,8.670423676564740,AD,3,7.3514414
15,其实,9.332840951557080,AD,2,7.3514414
6,不,5.309630429407180,AD,1,6.386715
19,开始,7.440347963222290,VV,2,6.0157766
12,跑步,13.221703004538600,VV,2,7.3514414
3,算,9.502229218740420,VV,1,7.3514414
4,结束,8.962923734970460,VV,2,6.207384
10,什么,7.138669269622700,PN,2,7.3514414
7,咨询,9.570713460926070,NN,2,7.3514414
5,至,7.735317417095000,VV,1,4.6347876
22,的,2.7277528723935400,DEG,1,4.3535395
10,我,5.742656255517170,PN,1,6.5610642
9,也,5.753495111341640,AD,1,7.0391965
6,到,5.759027415452410,VV,1,4.5921493
16,就,6.133440848420250,AD,1,7.310274
28,记得,10.612025433474300,VV,2,7.3514414
11,女生,12.725427926689400,NN,2,7.3514414
23,跟,9.769815661564150,P,1,5.559192
9,就,6.133440848420250,AD,1,7.310274
8,那儿,11.157308101469000,PN,2,7.3514414
6,就,6.133440848420250,AD,1,7.310274
11,很,6.723622818117740,AD,1,7.3514414
8,问题,6.273012781145630,NN,2,7.344206
13,能,6.854115083559210,VV,1,6.566919
12,近,8.771846581893230,VA,1,7.310274
9,价钱,13.333045957378600,NN,2,7.3514414
32,车辆,10.362195535030100,NN,2,7.3514414
12,我,5.742656255517170,PN,1,6.5610642
12,沟通,10.257489850976300,VV,2,7.3514414
17,你,6.96104287928241,PN,1,6.7433143
26,才,8.031425347307340,AD,1,7.344206
7,给,7.402959482225370,VV,1,7.0570436
17,我,5.742656255517170,PN,1,6.5610642
9,的,2.7277528723935400,DEG,1,4.3535395
12,至,7.735317417095000,VV,1,4.6347876
7,费用,8.909136347811960,NN,2,7.3514414
12,能用,24.01388396175680,VV,2,7.3514414
15,有,5.134998086658780,VE,1,5.096284
13,吗,8.759761060956490,IJ,1,7.344206
15,也,5.753495111341640,AD,1,7.0391965
11,联系,7.951912412664680,NN,2,7.3514414
20,房间,10.717802599032700,NN,2,7.3514414
9,吗,8.759761060956490,IJ,1,7.344206
13,啊,10.827095194614000,IJ,1,6.534684
13,获得,8.142366700407870,VV,2,7.0570436
9,的,2.7277528723935400,DEG,1,4.3535395
7,的,2.7277528723935400,DEG,1,4.3535395
9,的,2.7277528723935400,DEG,1,4.3535395
11,属于,8.825974640868300,VV,2,5.8821898
15,的,2.7277528723935400,DEG,1,4.3535395
24,这样,6.997385090825200,VA,2,6.207384
12,墙,11.555427459987700,NN,1,7.0570436
16,也,5.753495111341640,AD,1,7.0391965
8,吗,8.759761060956490,IJ,1,7.344206
13,的,2.7277528723935400,DEG,1,4.3535395
28,或者,7.832806844992630,CC,2,4.8926983
32,的,2.7277528723935400,DEG,1,4.3535395
9,或是,17.0932124575081,CC,2,5.3464627
14,的,2.7277528723935400,DEG,1,4.3535395
7,请,9.09378964655144,VV,1,7.3514414
5,咨询,9.570713460926070,NN,2,7.3514414
12,贵,11.007243493527400,VA,1,7.3514414
12,就,6.133440848420250,AD,1,7.310274
4,请,9.09378964655144,VV,1,7.3514414
10,开始,7.440347963222290,VV,2,6.0157766
14,上,5.516516112333380,DT,1,5.8130903
14,去,7.644150990208440,VV,1,6.494863
16,我,5.742656255517170,PN,1,6.5610642
36,所以,7.602624788977460,AD,2,5.0079174
12,浴室,13.312709049386800,NN,2,7.3514414
26,过期,14.424696279576700,VV,2,7.3514414
16,可以,6.39906961183706,VV,2,7.344206
4,女生,12.725427926689400,NN,2,7.3514414
26,所以,7.602624788977460,AD,2,5.0079174
3,分校,12.718778742069400,NN,2,7.3514414
11,卫生间,12.958432945055500,NN,3,7.3514414
8,没有,6.413713221508590,AD,2,6.953135
10,缺,10.506141183603800,VV,1,7.3514414
7,洗,12.444682138509900,VV,1,7.3514414
24,听说,24.01388396175680,VV,2,7.3514414
16,网球,14.150229309722400,NN,2,7.310274
5,通讯,9.820363086244980,NN,2,7.3514414
5,大家,8.63163069757805,PN,2,7.3514414
18,的,2.7277528723935400,DEG,1,4.3535395
25,在,4.514607578933670,P,1,3.9106045
10,我,5.742656255517170,PN,1,6.5610642
10,方便,9.902290219710170,VA,2,7.3514414
12,也,5.753495111341640,AD,1,7.0391965
10,吗,8.759761060956490,IJ,1,7.344206
9,空余,14.851893850721600,NN,2,7.3514414
12,的,2.7277528723935400,DEG,1,4.3535395
9,83,11.403653729218400,CD,2,5.690386
12,申请,8.884721781113430,NN,2,7.3514414
5,的,2.7277528723935400,DEG,1,4.3535395
12,丢,12.609234369080900,VV,1,7.3514414
10,房子,10.313797723408000,NN,2,7.0391965
17,可以,6.39906961183706,VV,2,7.344206
13,备考,15.652876853529900,VV,2,7.3514414
8,维修,10.760544954910100,NR,2,7.3514414
18,床,11.770828682629100,NN,1,7.3514414
18,无,7.631727486303150,VE,1,5.6503654
15,但是,7.310330299551360,AD,2,5.965561
10,和,4.681213610519310,CC,1,3.5775623
10,稳定,8.266830832992860,VA,2,7.344206
16,我,5.742656255517170,PN,1,6.5610642
8,即,7.678603598151690,VC,1,5.0543966
4,美女,13.258302923391700,NN,2,7.3514414
13,过度,10.878819584614500,VA,2,7.3514414
9,能,6.854115083559210,VV,1,6.566919
23,其中,7.412648465678390,NN,2,3.8018425
13,是,4.463178522257190,VC,1,4.430604
9,反正,12.104365967182000,AD,2,7.310274
10,就好,15.858521841428600,AD,2,7.3514414
4,短信,13.28962587920390,NN,2,7.3514414
6,娇小,17.484465123494600,VV,2,7.3514414
21,竟然,10.992692108322200,AD,2,7.3514414
13,的,2.7277528723935400,DEG,1,4.3535395
7,女生,12.725427926689400,NN,2,7.3514414
18,的,2.7277528723935400,DEG,1,4.3535395
24,继续,8.114409354086080,VV,2,7.3514414
4,啊,10.827095194614000,IJ,1,6.534684
15,中,5.266556450546180,NR,1,5.509068
6,呢,8.258693479487880,SP,1,7.3514414
12,以,6.261166062787120,NR,1,4.6933117
8,不,5.309630429407180,AD,1,6.386715
7,女生,12.725427926689400,NN,2,7.3514414
17,这样,6.997385090825200,VA,2,6.207384
11,基本,7.214326235943840,AD,2,7.310274
11,送,9.804289483057970,VV,1,6.953135
18,两,6.622455166510390,CD,1,7.3514414
14,都,6.185283294221550,AD,1,7.3514414
15,我,5.742656255517170,PN,1,6.5610642
10,一下,9.155342537774730,AD,2,7.3514414
11,不,5.309630429407180,AD,1,6.386715
15,邮箱,14.173282962275800,NN,2,7.3514414
11,给,7.402959482225370,VV,1,7.0570436
19,可以,6.39906961183706,VV,2,7.344206
8,2,7.273896290915890,CD,1,3.8516884
8,5,7.451955930537280,CD,1,4.1650147
9,就,6.133440848420250,AD,1,7.310274
5,原价,14.70288410668140,NN,2,7.3514414
9,联系,7.951912412664680,NN,2,7.3514414
15,无,7.631727486303150,VE,1,5.6503654
12,基本,7.214326235943840,AD,2,7.310274
7,随时,10.203812167088800,AD,2,7.3514414
10,牌子,12.87276158190370,NN,2,7.3514414
6,写,8.325828425912810,VV,1,6.5755897
14,你,6.96104287928241,PN,1,6.7433143
19,可,7.093452252120850,AD,1,6.5610642
7,需要,7.1858030399017700,VV,2,6.3906245
8,大部分,16.525031006023300,CD,3,7.310274
10,都,6.185283294221550,AD,1,7.3514414
24,感兴趣,18.449363554434100,VV,3,7.3514414
12,输入,10.687362522282700,VV,2,7.0391965
5,的,2.7277528723935400,DEG,1,4.3535395
21,去年,9.584282417670330,NT,2,7.3514414
6,19500,15.951136060670400,CD,5,7.3514414
23,的,2.7277528723935400,DEG,1,4.3535395
2,的,2.7277528723935400,DEG,1,4.3535395
21,从未,16.766091379988900,AD,2,7.3514414
11,都,6.185283294221550,AD,1,7.3514414
5,风扇,14.11928580306660,NR,2,7.3514414
7,和,4.681213610519310,CC,1,3.5775623
15,驾驶,10.899722125230600,NN,2,7.3514414
27,如果,7.270952894445990,CS,2,4.51397
3,已,7.390917240248650,AD,1,7.3514414
6,附件,11.3168966056195,PN,2,6.734556
6,14,8.910868969781200,CD,2,4.617959
16,换,10.221164151075800,VV,1,7.3514414
15,和,4.681213610519310,CC,1,3.5775623
8,附近,9.813848689992000,NN,2,7.3514414
7,谢谢,11.604417513606700,VV,2,7.3514414
16,不,5.309630429407180,AD,1,6.386715
12,能用,24.01388396175680,VV,2,7.3514414
8,依然,10.033811113379300,AD,2,7.3514414
10,很好,12.770159075693100,AD,2,7.3514414
7,即,7.678603598151690,VC,1,5.0543966
8,吗,8.759761060956490,IJ,1,7.344206
10,了,4.559665786076210,SP,1,6.8685575
10,无线,11.875683387473400,NN,2,7.3514414
8,无线,11.875683387473400,NN,2,7.3514414
4,咨询,9.570713460926070,NN,2,7.3514414
11,到,5.759027415452410,VV,1,4.5921493
18,一,4.847867458993150,CD,1,5.320925
18,月,5.7918316234941000,NN,1,5.1739373
4,可以,6.39906961183706,VV,2,7.344206
6,联系,7.951912412664680,NN,2,7.3514414
10,联系,7.951912412664680,NN,2,7.3514414
10,共,8.791069301094870,AD,1,6.5610642
10,和,4.681213610519310,CC,1,3.5775623
7,厨房,11.582833448300200,NN,2,7.3514414
12,读,9.663296240304240,VV,1,7.344206
6,爱,9.788281681654680,NN,1,7.344206
10,的,2.7277528723935400,DEG,1,4.3535395
12,及,6.972065783256670,CC,1,4.336829
13,卫生间,12.958432945055500,NN,3,7.3514414
11,600,10.589803958592900,CD,3,5.4784513
6,房间,10.717802599032700,NN,2,7.3514414
15,无,7.631727486303150,VE,1,5.6503654
25,明亮,12.31694670258230,VA,2,6.3702464
23,就,6.133440848420250,AD,1,7.310274
7,评分,12.896641605040100,NN,2,7.344206
16,收发,13.544003637006200,NN,2,7.3514414
32,最,7.29431282237448,AD,1,7.0570436
5,到,5.759027415452410,VV,1,4.5921493
13,的,2.7277528723935400,DEG,1,4.3535395
12,有,5.134998086658780,VE,1,5.096284
7,412-6518342,24.01388396175680,NT,10,7.3514414
6,车库,14.35687256086130,NN,2,7.3514414
14,可以,6.39906961183706,VV,2,7.344206
8,车库,14.35687256086130,NN,2,7.3514414
6,格局,10.196744730800700,NN,2,7.3514414
19,从,6.377483472434710,P,1,5.0597463
22,在,4.514607578933670,P,1,3.9106045
17,非常,8.291759627895480,AD,2,7.310274
18,隶属,11.633345535398200,VV,2,7.344206
6,非常,8.291759627895480,AD,2,7.310274
6,厨房,11.582833448300200,NN,2,7.3514414
21,安静,11.606647560520500,VA,2,7.3514414
12,签,11.418048851845700,VV,1,7.3514414
21,二,6.216225093655350,CD,1,5.633144
32,有,5.134998086658780,VE,1,5.096284
16,仅,8.623431495548050,AD,1,7.344206
10,和,4.681213610519310,CC,1,3.5775623
10,餐具,15.753132607056300,VA,2,7.3514414
17,有,5.134998086658780,VE,1,5.096284
14,很,6.723622818117740,AD,1,7.3514414
9,不,5.309630429407180,AD,1,6.386715
13,概况,11.082180004724000,NN,2,6.299195
8,到,5.759027415452410,VV,1,4.5921493
9,爱,9.788281681654680,NN,1,7.344206
5,研究生,10.071058166491000,NN,3,6.308465
20,每,7.4990523241899100,PN,1,6.734556
14,和,4.681213610519310,CC,1,3.5775623
9,且,9.15072779618922,AD,1,5.0917993
12,大部分,16.525031006023300,CD,3,7.310274
4,网站,10.797076233815600,NN,2,6.284638
10,门口,12.313649398481600,NN,2,7.3514414
24,相当,8.380506226133680,AD,2,7.3514414
5,地点,9.970638807472060,NN,2,6.8569107
7,一,4.847867458993150,CD,1,5.320925
16,入学,11.68306590757030,VV,2,7.3514414
5,时间,7.460746407083130,NN,2,6.3002
11,里面,10.463452851034900,NN,2,7.3514414
11,都,6.185283294221550,AD,1,7.3514414
10,的,2.7277528723935400,DEG,1,4.3535395
9,和,4.681213610519310,CC,1,3.5775623
12,附近,9.813848689992000,NN,2,7.3514414
6,价格,7.848898331790280,NN,2,7.344206
8,中央,7.356490397161870,NN,2,7.310274
13,两,6.622455166510390,CD,1,7.3514414
12,是,4.463178522257190,VC,1,4.430604
9,或者,7.832806844992630,CC,2,4.8926983
27,另,7.8635213343132200,AD,1,6.51126
7,一,4.847867458993150,CD,1,5.320925
15,一,4.847867458993150,CD,1,5.320925
4,可以,6.39906961183706,VV,2,7.344206
13,和,4.681213610519310,CC,1,3.5775623
7,月,5.7918316234941000,NN,1,5.1739373
11,和,4.681213610519310,CC,1,3.5775623
13,的,2.7277528723935400,DEG,1,4.3535395
14,发出,9.273614627227520,VV,2,7.3514414
16,和,4.681213610519310,CC,1,3.5775623
10,上面,9.861987599477890,NN,2,7.3514414
10,打扫,13.514586461549700,VV,2,7.3514414
7,里,7.390168654596740,LC,1,6.8685575
8,二,6.216225093655350,CD,1,5.633144
5,短信,13.28962587920390,NN,2,7.3514414
7,出租,10.550818733744300,VV,2,7.3514414
8,里面,10.463452851034900,NN,2,7.3514414
8,里面,10.463452851034900,NN,2,7.3514414
3,见,8.550425415263220,VV,1,7.0391965
5,联系,7.951912412664680,NN,2,7.3514414
7,房子,10.313797723408000,NN,2,7.0391965
31,另,7.8635213343132200,AD,1,6.51126
11,三,6.294963404035600,CD,1,5.769229
4,房子,10.313797723408000,NN,2,7.0391965
5,站,9.056260790534410,VV,1,7.0570436
7,也,5.753495111341640,AD,1,7.0391965
6,全新,16.86947678143560,VA,2,7.3514414
8,可以,6.39906961183706,VV,2,7.344206
12,两,6.622455166510390,CD,1,7.3514414
4,联系,7.951912412664680,NN,2,7.3514414
5,沟通,10.257489850976300,VV,2,7.3514414
10,周边,11.201772790114900,NN,2,7.310274
18,在,4.514607578933670,P,1,3.9106045
14,远离,24.01388396175680,NR,2,7.344206
15,三,6.294963404035600,CD,1,5.769229
16,的,2.7277528723935400,DEG,1,4.3535395
11,不,5.309630429407180,AD,1,6.386715
8,有意,11.105781205966600,VV,2,7.3514414
9,pn-18,24.01388396175680,NR,4,7.3514414
13,的,2.7277528723935400,DEG,1,4.3535395
21,就,6.133440848420250,AD,1,7.310274
6,全,7.4216633733223800,VA,1,5.554334
16,免费,11.06351960234350,VA,2,6.3242297
11,上,5.516516112333380,DT,1,5.8130903
20,但,6.310811814182770,AD,1,5.620258
15,是,4.463178522257190,VC,1,4.430604
17,简直,10.907954890815900,AD,2,7.3514414
3,咨询,9.570713460926070,NN,2,7.3514414
15,的,2.7277528723935400,DEG,1,4.3535395
7,卧室,13.152579930518,NN,2,7.3514414
8,停,10.502771751229400,VV,1,7.3514414
17,中,5.266556450546180,NR,1,5.509068
26,什么,7.138669269622700,PN,2,7.3514414
13,3-9,10.787129938866700,CD,2,5.3607683
18,里,7.390168654596740,LC,1,6.8685575
12,固定,9.118242515625230,JJ,2,6.3702464
7,非常,8.291759627895480,AD,2,7.310274
15,现在,7.626584107522520,NT,2,6.207384
5,洗,12.444682138509900,VV,1,7.3514414
14,独立,8.339548920200430,VA,2,7.310274
18,非常,8.291759627895480,AD,2,7.310274
9,和,4.681213610519310,CC,1,3.5775623
12,等,6.521506132939260,VV,1,4.8469467
8,或者,7.832806844992630,CC,2,4.8926983
9,吃饭,10.934104546893700,VV,2,7.344206
11,只,7.58943631113663,AD,1,7.344206
4,到,5.759027415452410,VV,1,4.5921493
15,一,4.847867458993150,CD,1,5.320925
23,我,5.742656255517170,PN,1,6.5610642
12,没有,6.413713221508590,AD,2,6.953135
7,有,5.134998086658780,VE,1,5.096284
15,一下,9.155342537774730,AD,2,7.3514414
14,客人,11.103153142093200,NN,2,7.3514414
4,地区,7.021528178513520,NN,2,6.51126
12,丢,12.609234369080900,VV,1,7.3514414
10,的,2.7277528723935400,DEG,1,4.3535395
13,没有,6.413713221508590,AD,2,6.953135
3,冷静,11.450790931959300,VA,2,7.3514414
3,机智,13.585460801136300,NN,2,7.3514414
18,群发,15.820483729804700,NN,2,7.3514414
9,厕所,13.3800497876716,NN,2,7.3514414
6,国际,7.29228562538852,NN,2,6.8129935
28,有,5.134998086658780,VE,1,5.096284
