,Unnamed: 0,random_non_cs_1_word,word_freq_zh,non_log_word_freq_zh,neg_base_e_word_freq_zh,base_e_word_freq_zh,cs_word_pos_zh,cs_word_length_zh,sentence_length_zh,ngram_surp_zh,base_2_ngram_prob_zh,raw_ngram_prob_zh,base_10_ngram_prob_zh,base_10_ngram_surp_zh,zh_word_index,llm_surp_zh
779,779,。,34.6447113041096,3.723E-11,-24.0138839617568,24.0138839617568,PU,1,4,3.2607302,-3.2607302,0.1043332,-0.9815776,0.9815776,3,14.7575941085815
780,780,教育部,34.6447113041096,3.723E-11,-24.0138839617568,24.0138839617568,NN,3,9,16.6792438,-16.6792438,9.5E-06,-5.0209527,5.0209527,3,21.9864584604899
781,781,；,34.6447113041096,3.723E-11,-24.0138839617568,24.0138839617568,PU,1,3,11.0146645,-11.0146645,0.0004833,-3.3157444,3.3157444,2,22.1826286315918
782,782,；,34.6447113041096,3.723E-11,-24.0138839617568,24.0138839617568,PU,1,8,7.6188291,-7.6188291,0.0050875,-2.2934961,2.2934961,7,14.7165307998657
783,783,压,15.3781580711605,2.3480813685E-05,-10.6593269092301,10.6593269092301,VV,1,10,19.3905408,-19.3905408,1.5E-06,-5.8371344,5.8371344,4,30.252124786377
784,784,啊,15.6201965445023,1.9854195864E-05,-10.827095194614,10.827095194614,IJ,1,11,17.540043,-17.540043,5E-06,-5.280079,5.280079,9,13.6438322067261
785,785,电扇,24.186304690873,5.238378E-08,-16.7646689046424,16.7646689046424,NN,2,3,26.751228,-26.751228,0.0,-8.052922,8.052922,1,19.9625730514526
786,786,，,34.6447113041096,3.723E-11,-24.0138839617568,24.0138839617568,PU,1,8,2.57449776,-2.57449776,0.16788,-0.77500105,0.77500105,5,25.3203926086426
787,787,人像,19.9452472955955,9.9056344E-07,-13.8249919285129,13.8249919285129,NN,2,25,18.598499,-18.598499,3E-06,-5.598706,5.598706,8,22.9779715538025
788,788,了解,12.1798908828564,0.000215519961276,-8.44245702497968,8.44245702497968,NN,2,10,13.860821,-13.860821,6.7E-05,-4.172523,4.172523,2,22.2557535171509
789,789,柜子,22.6006587723082,1.57225791E-07,-15.6655829068228,15.6655829068228,NN,2,8,23.883274,-23.883274,0.0,-7.189582,7.189582,4,19.2489285469055
790,790,中旬,15.6276038640309,1.975251847E-05,-10.8322295572607,10.8322295572607,NT,2,5,5.632116,-5.632116,0.020163,-1.695436,1.695436,4,19.9331755638123
791,791,体验,14.6028396328145,4.01890045E-05,-10.1219171196544,10.1219171196544,NN,2,15,7.8514814,-7.8514814,0.0043298,-2.3635314,2.3635314,13,32.258111000061
792,792,也,8.30053886491148,0.003171676040733,-5.75349511134164,5.75349511134164,AD,1,8,8.8146186,-8.8146186,0.0022209,-2.6534646,2.6534646,3,9.65943813323975
793,793,，,34.6447113041096,3.723E-11,-24.0138839617568,24.0138839617568,PU,1,6,4.0477139,-4.0477139,0.0604668,-1.2184833,1.2184833,4,18.0090370178223
794,794,十分,11.8211234571825,0.000276367682624,-8.19377839539707,8.19377839539707,AD,2,7,12.9125883,-12.9125883,0.0001297,-3.8870764,3.8870764,2,24.5113477706909
795,795,，,34.6447113041096,3.723E-11,-24.0138839617568,24.0138839617568,PU,1,9,4.0154985,-4.0154985,0.0618322,-1.2087855,1.2087855,5,6.20931720733643
796,796,感谢,15.1308430195631,2.7871631501E-05,-10.4879011785053,10.4879011785053,VV,2,10,6.9804761,-6.9804761,0.0079189,-2.1013327,2.1013327,8,24.6964492797852
797,797,：,34.6447113041096,3.723E-11,-24.0138839617568,24.0138839617568,PU,1,14,10.845986,-10.845986,0.000543,-3.264967,3.264967,3,18.0106639862061
798,798,网,14.3110525574903,4.919759927E-05,-9.91966573106963,9.91966573106963,NN,1,12,12.240657,-12.240657,0.000207,-3.684805,3.684805,4,8.78442287445068
799,799,经常,13.0380996087488,0.000118888796653,-9.03732198366399,9.03732198366399,AD,2,22,13.2410901,-13.2410901,0.0001033,-3.9859653,3.9859653,18,37.2515325546265
800,800,车站,17.2051319918847,6.61818939E-06,-11.9256887313366,11.9256887313366,NN,2,11,15.588942,-15.588942,2E-05,-4.692739,4.692739,1,24.7661304473877
801,801,女生,18.3589117630247,2.974519851E-06,-12.7254279266894,12.7254279266894,NN,2,4,17.0385894,-17.0385894,7.4E-06,-5.1291265,5.1291265,3,18.8534107208252
802,802,具体,11.1564699272324,0.000438094606182,-7.73307567506295,7.73307567506295,VA,2,5,17.22139,-17.22139,7E-06,-5.184155,5.184155,3,31.234622001648
803,803,。,34.6447113041096,3.723E-11,-24.0138839617568,24.0138839617568,PU,1,10,6.1323354,-6.1323354,0.0142555,-1.8460169,1.8460169,9,14.6016216278076
804,804,联系,11.4721846033347,0.000351988373527,-7.95191241266468,7.95191241266468,NN,2,4,14.7809337,-14.7809337,3.55E-05,-4.4495044,4.4495044,2,26.1949081420898
805,805,，,34.6447113041096,3.723E-11,-24.0138839617568,24.0138839617568,PU,1,9,3.525359,-3.525359,0.0868483,-1.0612388,1.0612388,4,27.5038814544678
806,806,性价比,22.5427356331603,1.63666724E-07,-15.6254336462333,15.6254336462333,NR,3,8,22.368532,-22.368532,0.0,-6.733599,6.733599,2,20.0557120641073
807,807,担心,14.7646420571608,3.5925255503E-05,-10.2340700138978,10.2340700138978,VV,2,17,10.5860125,-10.5860125,0.0006506,-3.1867073,3.1867073,12,31.8537073135376
808,808,送,14.1445998166476,5.5214250153E-05,-9.80428948305797,9.80428948305797,VV,1,14,14.77467,-14.77467,4E-05,-4.44762,4.44762,11,14.8675012588501
809,809,找到,13.2266888683027,0.000104320559426,-9.16804209720761,9.16804209720761,VV,2,6,12.618405,-12.618405,0.000159,-3.7985184,3.7985184,1,20.6411399841309
810,810,张,13.5795627700422,8.168536956E-05,-9.41263564729153,9.41263564729153,NR,1,13,17.7767581,-17.7767581,4.5E-06,-5.3513374,5.3513374,3,32.5850563049316
811,811,请,13.1195652259672,0.00011236145048,-9.09378964655144,9.09378964655144,VV,1,14,13.506867,-13.506867,8.6E-05,-4.065972,4.065972,8,25.5030269622803
812,812,求,13.1204962609233,0.00011228896206,-9.09443499080632,9.09443499080632,VV,1,4,17.6769049,-17.6769049,4.8E-06,-5.3212786,5.3212786,0,9.58844375610352
813,813,保养,18.0081008432521,3.793337473E-06,-12.4822643267394,12.4822643267394,NN,2,7,19.2102398,-19.2102398,1.6E-06,-5.7828584,5.7828584,4,25.1661500930786
814,814,需要,10.3669224104711,0.0007572606531854,-7.18580303990177,7.18580303990177,VV,2,4,14.3685469,-14.3685469,4.73E-05,-4.3253636,4.3253636,0,16.4620413780212
815,815,.,4.8550000518315,0.0345540816748389,-3.36522959754539,3.36522959754539,PU,1,6,8.6474798,-8.6474798,0.0024937,-2.6031508,2.6031508,5,41.8446960449219
816,816,每,10.8188455994756,0.0005536087632645,-7.49905232418991,7.49905232418991,PN,1,10,11.903442,-11.903442,0.000261,-3.583293,3.583293,1,19.6712398529053
817,817,至少,13.5303849772612,8.4517816567E-05,-9.37854819887925,9.37854819887925,AD,2,7,15.059047,-15.059047,2.9E-05,-4.533225,4.533225,0,16.6676926612854
818,818,的,3.9353155417727900,0.0653660105229162,-2.72775287239354,2.72775287239354,DEG,1,20,3.72451,-3.72451,0.07565,-1.12119,1.12119,7,12.9384641647339
819,819,正品,22.9599626836879,1.2256389E-07,-15.9146333999598,15.9146333999598,AD,2,4,23.4214155,-23.4214155,1E-07,-7.0505486,7.0505486,2,19.457396030426
820,820,卧室,18.975161840654,1.940471E-06,-13.152579930518,13.152579930518,NN,2,5,21.8001674,-21.8001674,3E-07,-6.5625043,6.5625043,0,18.4713754653931
821,821,其他,10.5087098611423,0.0006863776225011,-7.2840826115732900,7.2840826115732900,PN,2,9,6.724934,-6.724934,0.009454,-2.024407,2.024407,6,37.0142946243286
822,822,啦,17.2410085319158,6.455639592E-06,-11.9505564539074,11.9505564539074,IJ,1,10,15.8626109,-15.8626109,1.68E-05,-4.7751217,4.7751217,8,40.6901779174805
823,823,卫生间,18.6950669475237,2.356264705E-06,-12.9584329450555,12.9584329450555,NN,3,13,18.0449483,-18.0449483,3.7E-06,-5.4320707,5.4320707,11,35.8535404205322
824,824,都,8.92347753506678,0.002059518020429,-6.18528329422155,6.18528329422155,AD,1,21,5.2285318,-5.2285318,0.026672,-1.5739449,1.5739449,8,11.7549505233765
825,825,折价,19.8695125752116,1.043952445E-06,-13.7724966206083,13.7724966206083,NN,2,11,23.3470568,-23.3470568,1E-07,-7.0281644,7.0281644,3,14.8730661869049
826,826,更换,16.9757917039962,7.758495221E-06,-11.7667221573979,11.7667221573979,VV,2,9,17.718709,-17.718709,5E-06,-5.333863,5.333863,7,37.5548400878906
827,827,56,16.017106175789,1.5078932508E-05,-11.1022119864774,11.1022119864774,CD,2,6,16.445688,-16.445688,1.12E-05,-4.9506454,4.9506454,4,22.5303974151611
828,828,小区,16.3625142367112,1.1868406432E-05,-11.3416306100483,11.3416306100483,NN,2,9,19.3568896,-19.3568896,1.5E-06,-5.8270044,5.8270044,0,16.1638584136963
829,829,差不多,15.0343893172605,2.979873644E-05,-10.4210445666997,10.4210445666997,VA,3,11,17.891257,-17.891257,4E-06,-5.385805,5.385805,9,27.4209671020508
830,830,学校,11.4229880504515,0.000364198335584,-7.91781196074042,7.91781196074042,NN,2,11,14.8438779,-14.8438779,3.4E-05,-4.4684525,4.4684525,2,20.5012578964233
831,831,车,13.138629917377,0.000110886402271,-9.10700428365041,9.10700428365041,NN,1,4,16.5873025,-16.5873025,1.02E-05,-4.9932756,4.9932756,0,9.51235008239746
832,832,和,6.75356366123813,0.009267759608739,-4.68121361051931,4.68121361051931,CC,1,7,3.7320929,-3.7320929,0.0752537,-1.1234719,1.1234719,1,24.3430576324463
833,833,维护,12.8578598123151,0.000134709590659,-8.91238927694127,8.91238927694127,VV,2,10,13.27228,-13.27228,0.0001011,-3.9953544,3.9953544,7,22.5631709098816
834,834,喜欢,13.3934034250987,9.2935967616E-05,-9.28359982220906,9.28359982220906,VV,2,22,15.0409044,-15.0409044,2.97E-05,-4.5277634,4.5277634,9,44.3646116256714
835,835,这个,9.98622287754426,0.000985932926031,-6.92192223201303,6.92192223201303,PN,2,9,6.4145963,-6.4145963,0.0117223,-1.9309859,1.9309859,5,41.4484214782715
836,836,而已,17.4132650949255,5.729079964E-06,-12.0699556048905,12.0699556048905,AD,2,8,9.3303543,-9.3303543,0.0015534,-2.8087165,2.8087165,6,31.9531469345093
837,837,冰箱,16.8895694429204,8.23631568E-06,-11.7069574402317,11.7069574402317,NN,2,10,17.38069,-17.38069,6E-06,-5.232109,5.232109,2,25.0655012130737
838,838,网上,15.7384842096009,1.829128289E-05,-10.9090859561721,10.9090859561721,NN,2,5,19.2208763,-19.2208763,1.6E-06,-5.7860603,5.7860603,2,28.2083473205566
839,839,问题,9.05004443079189,0.001886536291731,-6.27301278114563,6.27301278114563,NN,2,26,7.4191298,-7.4191298,0.0058428,-2.2333806,2.2333806,18,46.9179344177246
840,840,要,8.8790635948591,0.00212390713823,-6.15449789678904,6.15449789678904,VV,1,3,10.58071,-10.58071,0.000653,-3.185111,3.185111,1,8.38095092773438
841,841,的,3.9353155417727900,0.0653660105229162,-2.72775287239354,2.72775287239354,DEG,1,12,2.5044587,-2.5044587,0.1762312,-0.7539172,0.7539172,9,15.6218881607056
842,842,两,9.55418322723403,0.001330161166181,-6.62245516651039,6.62245516651039,CD,1,7,15.740853,-15.740853,1.8E-05,-4.738469,4.738469,2,13.2513484954834
843,843,哈,15.0211923476285,3.0072569187E-05,-10.4118971244073,10.4118971244073,IJ,1,7,17.720822,-17.720822,5E-06,-5.334499,5.334499,6,9.89711093902588
844,844,朋友,12.9213111638909,0.000128913309049,-8.95637040238872,8.95637040238872,NN,2,13,16.9319329,-16.9319329,8E-06,-5.0970197,5.0970197,8,34.5984287261963
845,845,卧室,18.975161840654,1.940471E-06,-13.152579930518,13.152579930518,NN,2,11,10.5910369,-10.5910369,0.0006483,-3.1882198,3.1882198,4,21.5871171951294
846,846,，,34.6447113041096,3.723E-11,-24.0138839617568,24.0138839617568,PU,1,13,8.1423926,-8.1423926,0.0035391,-2.4511044,2.4511044,6,33.5067558288574
847,847,联系,11.4721846033347,0.000351988373527,-7.95191241266468,7.95191241266468,NN,2,4,15.323579,-15.323579,2.4E-05,-4.612857,4.612857,2,19.8669807910919
848,848,。,34.6447113041096,3.723E-11,-24.0138839617568,24.0138839617568,PU,1,3,4.5848946,-4.5848946,0.0416686,-1.3801908,1.3801908,2,10.9598751068115
849,849,打印机,18.8793993025905,2.073645482E-06,-13.086202397256,13.086202397256,NN,3,4,19.1869737,-19.1869737,1.7E-06,-5.7758546,5.7758546,1,17.3168741861979
850,850,非常,11.9624804954081,0.000250573159072,-8.29175962789548,8.29175962789548,AD,2,12,5.9586315,-5.9586315,0.0160795,-1.7937268,1.7937268,9,32.2006044387817
851,851,，,34.6447113041096,3.723E-11,-24.0138839617568,24.0138839617568,PU,1,9,2.3477199,-2.3477199,0.1964563,-0.7067341,0.7067341,3,12.4660596847534
852,852,中,7.59803487376475,0.005161353381997,-5.26655645054618,5.26655645054618,NR,1,13,8.4893696,-8.4893696,0.0027826,-2.5555549,2.5555549,7,13.6018571853638
853,853,不,7.66017748945888,0.004943753445998,-5.30963042940718,5.30963042940718,AD,1,13,7.065386,-7.065386,0.007466,-2.126893,2.126893,9,19.9859390258789
854,854,独立,12.0314258704241,0.000238880072613,-8.33954892020043,8.33954892020043,VA,2,5,12.6985438,-12.6985438,0.0001504,-3.8226426,3.8226426,1,18.0524134635925
855,855,.,4.8550000518315,0.0345540816748389,-3.36522959754539,3.36522959754539,PU,1,5,9.5026354,-9.5026354,0.0013785,-2.8605783,2.8605783,4,5.7589282989502
856,856,附近,14.1583908370861,5.4688960387E-05,-9.813848689992,9.813848689992,NN,2,15,12.9763022,-12.9763022,0.0001241,-3.9062562,3.9062562,3,33.0785522460938
857,857,号,12.6137125260967,0.0001595490318,-8.7431592738576,8.7431592738576,NN,1,11,15.15821,-15.15821,2.7E-05,-4.563076,4.563076,4,11.2694120407105
858,858,交给,25.2915644786115,2.4348962E-08,-17.5307766102996,17.5307766102996,VV,2,5,12.4533361,-12.4533361,0.0001783,-3.7488277,3.7488277,3,18.1398043632507
859,859,拎包,25.01535468403,2.9486817E-08,-17.3393225699424,17.3393225699424,NR,2,11,30.963466,-30.963466,0.0,-9.320932,9.320932,8,21.5084962844849
860,860,。,34.6447113041096,3.723E-11,-24.0138839617568,24.0138839617568,PU,1,6,3.8670452,-3.8670452,0.0685336,-1.1640966,1.1640966,5,12.4866161346436
861,861,。,34.6447113041096,3.723E-11,-24.0138839617568,24.0138839617568,PU,1,13,3.8675438,-3.8675438,0.0685099,-1.1642467,1.1642467,12,28.7663497924805
862,862,什么,10.2989227538311,0.000793807737994,-7.1386692696227,7.1386692696227,PN,2,6,14.3833291,-14.3833291,4.68E-05,-4.3298135,4.3298135,1,21.1329607963562
863,863,一些,10.2989616615364,0.00079378633027,-7.13869623838895,7.13869623838895,CD,2,5,14.2353914,-14.2353914,5.18E-05,-4.2852798,4.2852798,3,20.5289359092712
864,864,好,9.95740514797664,0.001005824873956,-6.90194730401309,6.90194730401309,VA,1,12,13.5589265,-13.5589265,8.29E-05,-4.0816436,4.0816436,6,21.4823970794678
865,865,优先,14.4722691451203,4.399596846E-05,-10.0314125542448,10.0314125542448,VV,2,12,18.712232,-18.712232,2E-06,-5.632943,5.632943,10,31.3663845062256
866,866,卫生,12.2576256009059,0.000204214708363,-8.49633862562734,8.49633862562734,NN,2,14,17.900555,-17.900555,4E-06,-5.388604,5.388604,7,25.5825996398926
867,867,短信,19.1728773511971,1.69195502E-06,-13.2896258792039,13.2896258792039,NN,2,9,19.9011015,-19.9011015,1E-06,-5.9908285,5.9908285,3,29.9702672958374
868,868,，,34.6447113041096,3.723E-11,-24.0138839617568,24.0138839617568,PU,1,13,3.08029693,-3.08029693,0.11823287,-0.92726177,0.92726177,4,25.6858596801758
869,869,，,34.6447113041096,3.723E-11,-24.0138839617568,24.0138839617568,PU,1,6,4.106631,-4.106631,0.058047,-1.236219,1.236219,2,16.0254993438721
870,870,爱惜,21.5006904348427,3.37013464E-07,-14.9031429550034,14.9031429550034,NR,2,9,15.843758,-15.843758,1.7E-05,-4.7694464,4.7694464,6,41.4301652908325
871,871,沙发,18.8121179271497,2.172642256E-06,-13.039566501565,13.039566501565,NN,2,7,20.6390007,-20.6390007,6E-07,-6.2129583,6.2129583,5,19.9991869926453
872,872,没,12.1704045270447,0.000216941769404,-8.43588158419503,8.43588158419503,AD,1,5,16.612836,-16.612836,1E-05,-5.000962,5.000962,3,17.1414203643799
873,873,国家,9.00638794927862,0.001944496092136,-6.24275241407154,6.24275241407154,NN,2,21,15.5391478,-15.5391478,2.1E-05,-4.6777496,4.6777496,16,27.6402621269226
874,874,啦,17.2410085319158,6.455639592E-06,-11.9505564539074,11.9505564539074,IJ,1,6,17.520769,-17.520769,5E-06,-5.274277,5.274277,4,20.9302959442139
875,875,，,34.6447113041096,3.723E-11,-24.0138839617568,24.0138839617568,PU,1,8,4.2194264,-4.2194264,0.0536817,-1.2701739,1.2701739,2,11.5874538421631
876,876,暑假,17.6611943662681,4.824482512E-06,-12.2418070802999,12.2418070802999,NN,2,9,19.696303,-19.696303,1E-06,-5.929178,5.929178,5,33.1947822570801
877,877,可,10.2336883869174,0.000830525228307,-7.09345225212085,7.09345225212085,AD,1,19,10.072455,-10.072455,0.000929,-3.032111,3.032111,6,15.0956506729126
878,878,餐桌,19.2720162548435,1.579592381E-06,-13.3583437307502,13.3583437307502,NN,2,11,21.2276507,-21.2276507,4E-07,-6.3901596,6.3901596,2,18.7989168167114
879,879,灯,17.0423023989039,7.408934968E-06,-11.8128238580502,11.8128238580502,NN,1,22,19.11748,-19.11748,2E-06,-5.754935,5.754935,20,19.5356731414795
880,880,各,9.34595981191304,0.00153668820687,-6.47812569325408,6.47812569325408,PN,1,14,12.2582452,-12.2582452,0.0002041,-3.6900995,3.6900995,8,19.7121143341064
881,881,！,34.6447113041096,3.723E-11,-24.0138839617568,24.0138839617568,PU,1,3,13.473852,-13.473852,8.79E-05,-4.0560336,4.0560336,2,13.7923402786255
882,882,十,8.41263897970231,0.0029345622358779,-5.83119698984935,5.83119698984935,CD,1,7,13.6071646,-13.6071646,8.01E-05,-4.0961647,4.0961647,1,10.3041477203369
883,883,人,7.73258856617042,0.004701743116977,-5.3598219630711,5.3598219630711,NN,1,8,14.583404,-14.583404,4.1E-05,-4.390042,4.390042,1,7.25571298599243
884,884,桌,16.9021650176612,8.1647208E-06,-11.7156880273508,11.7156880273508,NN,1,13,19.542611,-19.542611,1E-06,-5.882912,5.882912,7,30.7112674713135
885,885,一下,13.2083672768874,0.000105653832642,-9.15534253777473,9.15534253777473,AD,2,20,14.780742,-14.780742,3.55E-05,-4.4494467,4.4494467,1,24.5825147628784
886,886,空间,12.8655654730644,0.00013399200366,-8.91773043396399,8.91773043396399,NN,2,8,7.9207014,-7.9207014,0.004127,-2.3843687,2.3843687,3,39.5490884780884
887,887,站,13.0654225315012,0.00011665837215,-9.05626079053441,9.05626079053441,VV,1,4,13.3406423,-13.3406423,9.64E-05,-4.0159335,4.0159335,0,8.4126443862915
888,888,往返,18.2329024335042,3.24600706E-06,-12.638084915208,12.638084915208,VV,2,4,16.7523449,-16.7523449,9.1E-06,-5.0429583,5.0429583,2,18.4658207893372
889,889,有,7.40823627459694,0.005887062769161,-5.13499808665878,5.13499808665878,VE,1,7,5.2759477,-5.2759477,0.0258096,-1.5882185,1.5882185,2,9.0996208190918
890,890,.,4.8550000518315,0.0345540816748389,-3.36522959754539,3.36522959754539,PU,1,4,8.6474798,-8.6474798,0.0024937,-2.6031508,2.6031508,3,20.9690742492676
891,891,！,34.6447113041096,3.723E-11,-24.0138839617568,24.0138839617568,PU,1,9,14.802012,-14.802012,3.5E-05,-4.4558496,4.4558496,8,24.1899604797363
892,892,恳请,20.9040872596202,5.09615587E-07,-14.4896091461848,14.4896091461848,NR,2,9,18.5966461,-18.5966461,2.5E-06,-5.5981483,5.5981483,5,26.4380283355713
893,893,欢迎,13.5951618407738,8.080690815E-05,-9.42344809918855,9.42344809918855,VV,2,5,19.720048,-19.720048,1E-06,-5.936326,5.936326,0,17.4848446846008
894,894,可,10.2336883869174,0.000830525228307,-7.09345225212085,7.09345225212085,AD,1,10,10.2373024,-10.2373024,0.0008284,-3.0817351,3.0817351,6,15.2083101272583
895,895,加热,19.0150131773315,1.887603029E-06,-13.1802027721775,13.1802027721775,VV,2,6,17.574053,-17.574053,5E-06,-5.290317,5.290317,2,18.7589077949524
896,896,可以,9.23190599530059,0.00166310388576,-6.39906961183706,6.39906961183706,VV,2,9,9.7505184,-9.7505184,0.0011609,-2.9351985,2.9351985,4,21.4853701591492
897,897,工作,8.65592946530697,0.0024791659050054,-5.99983310400328,5.99983310400328,NN,2,5,10.88146,-10.88146,0.00053,-3.275646,3.275646,3,26.5176677703857
898,898,，,34.6447113041096,3.723E-11,-24.0138839617568,24.0138839617568,PU,1,12,3.3548986,-3.3548986,0.0977406,-1.0099251,1.0099251,4,13.3625068664551
899,899,邮件,16.3532977533331,1.194446902E-05,-11.3352422305801,11.3352422305801,NN,2,10,18.5659558,-18.5659558,2.6E-06,-5.5889096,5.5889096,7,39.2461414337158
900,900,请,13.1195652259672,0.00011236145048,-9.09378964655144,9.09378964655144,VV,1,6,15.775116,-15.775116,1.8E-05,-4.748783,4.748783,0,10.7256650924683
901,901,把,9.94916285254283,0.0010115877222819,-6.8962341801718,6.8962341801718,BA,1,7,9.5906539,-9.5906539,0.001297,-2.8870745,2.8870745,1,10.7148399353027
902,902,打,12.9849984348714,0.000123346257653,-9.00051505470644,9.00051505470644,VV,1,3,16.7511789,-16.7511789,9.1E-06,-5.0426073,5.0426073,0,10.1695728302002
903,903,的,3.9353155417727900,0.0653660105229162,-2.72775287239354,2.72775287239354,DEG,1,6,5.1931964,-5.1931964,0.0273333,-1.5633079,1.5633079,3,16.6730861663818
904,904,室,13.1148356577117,0.000112730408,-9.09051135964987,9.09051135964987,NN,1,18,16.910979,-16.910979,8E-06,-5.090712,5.090712,3,29.9035949707031
905,905,。,34.6447113041096,3.723E-11,-24.0138839617568,24.0138839617568,PU,1,9,4.2683624,-4.2683624,0.0518913,-1.2849051,1.2849051,8,15.1939659118652
906,906,优先,14.4722691451203,4.399596846E-05,-10.0314125542448,10.0314125542448,VV,2,7,17.9972819,-17.9972819,3.8E-06,-5.4177217,5.4177217,3,24.2697448730469
907,907,~,34.6447113041096,3.723E-11,-24.0138839617568,24.0138839617568,PU,1,3,8.7382,-8.7382,0.00234,-2.63046,2.63046,2,14.3049840927124
908,908,离,13.6739208003727,7.6513784029E-05,-9.47803964997831,9.47803964997831,P,1,15,12.8792255,-12.8792255,0.0001327,-3.8770332,3.8770332,4,10.5891103744507
909,909,，,34.6447113041096,3.723E-11,-24.0138839617568,24.0138839617568,PU,1,7,5.7163915,-5.7163915,0.0190193,-1.7208053,1.7208053,1,17.6316204071045
910,910,五,9.94154646358598,0.00101694229734,-6.89095490164032,6.89095490164032,CD,1,6,16.531392,-16.531392,1.1E-05,-4.976445,4.976445,3,30.2402534484863
911,911,心理,12.3941315421138,0.000185778150774,-8.59095733390525,8.59095733390525,NN,2,9,16.510295,-16.510295,1.1E-05,-4.970094,4.970094,7,25.2096385955811
912,912,特点,11.7608134555003,0.00028816576002,-8.15197468777151,8.15197468777151,NN,2,9,12.6994046,-12.6994046,0.0001503,-3.8229017,3.8229017,1,25.4662470817566
913,913,就是,9.83929012363829,0.001091637727679,-6.8200762079112,6.8200762079112,AD,2,10,9.1149063,-9.1149063,0.0018036,-2.7438602,2.7438602,2,27.2955658435822
914,914,其他,10.5087098611423,0.0006863776225011,-7.2840826115732900,7.2840826115732900,PN,2,12,10.877826,-10.877826,0.0005314,-3.2745519,3.2745519,9,44.4700374603272
915,915,一,6.9939943419764,0.007845089698705,-4.84786745899315,4.84786745899315,CD,1,8,8.1282139,-8.1282139,0.0035741,-2.4468362,2.4468362,2,27.5821647644043
916,916,一,6.9939943419764,0.007845089698705,-4.84786745899315,4.84786745899315,CD,1,7,13.9348522,-13.9348522,6.39E-05,-4.1948085,4.1948085,1,13.3504190444946
917,917,有,7.40823627459694,0.005887062769161,-5.13499808665878,5.13499808665878,VE,1,6,9.8397739,-9.8397739,0.0010913,-2.9620671,2.9620671,0,6.89214372634888
918,918,已,10.6628396501275,0.000616829912729,-7.39091724024865,7.39091724024865,AD,1,3,9.8539456,-9.8539456,0.0010806,-2.9663332,2.9663332,1,9.62369918823242
919,919,模式,12.3515964103067,0.00019133701139,-8.56147422721846,8.56147422721846,NN,2,16,13.2498,-13.2498,0.0001,-3.9886,3.9886,4,18.108537197113
920,920,，,34.6447113041096,3.723E-11,-24.0138839617568,24.0138839617568,PU,1,14,3.5441591,-3.5441591,0.0857239,-1.0668982,1.0668982,3,12.0338182449341
921,921,。,34.6447113041096,3.723E-11,-24.0138839617568,24.0138839617568,PU,1,7,7.2878176,-7.2878176,0.0063995,-2.1938517,2.1938517,6,10.4965982437134
922,922,于,9.16674989535137,0.001739936179527,-6.35390684486098,6.35390684486098,P,1,15,13.122676,-13.122676,0.000112,-3.950319,3.950319,2,8.06995487213135
923,923,大,8.73262464362626,0.002350812771009,-6.05299415061784,6.05299415061784,VA,1,10,8.3428905,-8.3428905,0.0030799,-2.5114603,2.5114603,5,13.835467338562
924,924,的,3.9353155417727900,0.0653660105229162,-2.72775287239354,2.72775287239354,DEG,1,12,1.31332935,-1.31332935,0.4023912,-0.39535153,0.39535153,8,15.9484739303589
925,925,处理,11.4491165165492,0.000357661756171,-7.9359228333484,7.9359228333484,VV,2,15,16.236807,-16.236807,1.3E-05,-4.887766,4.887766,11,41.900294303894
926,926,？,34.6447113041096,3.723E-11,-24.0138839617568,24.0138839617568,PU,1,6,13.57091,-13.57091,8E-05,-4.08525,4.08525,5,16.963077545166
927,927,成功,12.2347398389851,0.000207480038219,-8.48047542427695,8.48047542427695,VA,2,10,15.051105,-15.051105,2.9E-05,-4.530834,4.530834,1,30.399067401886
928,928,，,34.6447113041096,3.723E-11,-24.0138839617568,24.0138839617568,PU,1,24,4.0591018,-4.0591018,0.0599913,-1.2219114,1.2219114,2,36.7357139587402
929,929,。,34.6447113041096,3.723E-11,-24.0138839617568,24.0138839617568,PU,1,12,3.080178,-3.080178,0.118243,-0.927226,0.927226,11,21.778226852417
930,930,服务,10.645043010782,0.000624486060401,-7.37858154986293,7.37858154986293,NN,2,5,15.55834,-15.55834,2.1E-05,-4.683527,4.683527,0,16.7031183242798
931,931,会话,18.9511698980967,1.97301055E-06,-13.1359499831782,13.1359499831782,NN,2,8,19.8073434,-19.8073434,1.1E-06,-5.9626045,5.9626045,2,20.6931142807007
932,932,表现,11.0611471265034,0.000468018400976,-7.6670029444946,7.6670029444946,NN,2,13,15.903193,-15.903193,1.6E-05,-4.787338,4.787338,8,20.2374720573425
933,933,是,6.43900552066259,0.01152567040388,-4.46317852225719,4.46317852225719,VC,1,10,7.0589125,-7.0589125,0.0074999,-2.1249444,2.1249444,2,9.94593143463135
934,934,收据,19.6734372029298,1.195928689E-06,-13.6365875291339,13.6365875291339,NR,2,13,18.058572,-18.058572,4E-06,-5.436172,5.436172,11,25.5549631118774
935,935,生活,9.94779316384952,0.00101254857552,-6.89528478431579,6.89528478431579,NN,2,12,10.8212432,-10.8212432,0.0005527,-3.2575188,3.2575188,5,17.6416523456574
936,936,，,34.6447113041096,3.723E-11,-24.0138839617568,24.0138839617568,PU,1,10,3.7249524,-3.7249524,0.0756271,-1.1213224,1.1213224,4,11.8903656005859
