CS-1 Eng,Jargon Eng,Monolingual Eng
15.0044811,,5.042037543
14.9577853,,14.91765655
16.8874528,,38.37322171
16.4122847,,14.32487046
12.41250563,,7.540658303
18.4606584,,4.390295245
18.4606584,,19.0114
18.4606584,,16.87408628
18.4606584,,9.707004616
12.61865368,,7.685536849
12.61865368,,14.07218763
12.61865368,,4.390295245
13.76890184,,13.81168769
12.99734203,,20.72717637
12.99734203,,5.042037543
12.99734203,,4.390295245
12.99734203,,25.85826115
12.99734203,,13.59537146
12.99734203,,17.41907085
12.99734203,,4.390295245
11.50916116,,14.0265667
14.9532329,,5.042037543
9.48867476,,17.17816135
9.48867476,,24.1709448
11.94629925,,6.027637478
11.94629925,,11.60865803
17.0066199,,5.664111532
14.16272813,,14.1164565
14.16272813,,9.58872679
15.0503369,,7.806791537
15.0503369,,16.7115832
15.0503369,,6.949995802
15.0503369,,9.33154806
17.8237642,,13.92859344
14.02601419,,10.85727923
14.02709061,,21.12144345
18.8638585,,14.52986627
13.42403187,,12.1073879
13.42403187,,6.027637478
13.42403187,,4.390295245
11.42574029,,12.15704311
11.42574029,,11.27052144
11.42574029,,8.225715099
11.42574029,,12.12829207
11.42574029,,8.441090865
11.25273448,,13.13312462
11.25273448,,5.664111532
11.25273448,,8.92457591
13.91749836,,14.01605822
13.63648773,,9.98958982
12.25936876,,7.540658303
13.77284699,,6.052845601
13.77284699,,13.88083922
13.77284699,,20.58421669
13.77284699,,9.684549942
13.77284699,,16.17310166
13.77284699,,14.86081362
13.77284699,,9.577102832
13.77284699,,14.28302245
13.77284699,,12.59880979
19.0441699,,12.03457883
17.2534371,,12.53271926
12.9039225,,5.042037543
17.2796314,,4.390295245
17.2796314,,27.60917949
14.2053356,,10.98389554
17.066381,,15.94528002
13.44503065,,8.931412728
13.44503065,,9.98958982
13.44503065,,13.45668995
13.44503065,,13.31854664
13.44503065,,9.488674768
15.4604993,,18.63605196
4.39029524,,6.949995802
4.39029524,,8.132554817
4.39029524,,19.85997603
4.39029524,,8.04984978
15.142909,,14.08921882
16.2087312,,5.445697644
11.07302000,,16.05722198
19.0330782,,9.684549942
26.2559032,,4.390295245
26.2559032,,15.88781567
16.6751216,,5.042037543
13.96878745,,18.12147349
13.96878745,,18.22721122
5.66411153,,14.66628121
17.3445797,,5.664111532
17.3445797,,4.390295245
17.0730518,,14.53027764
15.5565395,,5.042037543
16.0184518,,38.37322171
12.96619235,,14.92794702
12.96619235,,14.0595444
15.1470178,,7.811006187
17.8201277,,8.92457591
13.81136056,,14.42447183
16.6030865,,38.37322171
15.2789041,,8.225715099
15.2789041,,4.390295245
16.8068647,,10.634613
16.8068647,,9.723464137
16.8068647,,13.47072542
9.98087694,,11.66495361
17.6665831,,25.85826115
13.69919224,,13.59537146
17.5104051,,13.74466987
17.5104051,,13.30142255
17.5104051,,5.664111532
17.5104051,,18.82864397
17.5104051,,4.390295245
17.5104051,,19.0114
17.5104051,,6.027637478
17.5104051,,11.60865803
17.5104051,,5.664111532
17.5104051,,14.59185109
17.5104051,,8.92457591
17.5104051,,10.85289487
17.5104051,,13.68767627
17.5104051,,21.0704311
17.6504467,,7.811006187
21.3713408,,11.01020355
21.3713408,,16.31382246
10.92481605,,5.445697644
20.5021226,,15.09468874
10.43253562,,5.445697644
12.4080958,,14.56160272
12.4080958,,7.552156071
12.4080958,,4.390295245
18.8580128,,13.33334301
18.8580128,,5.042037543
13.97553970,,6.052845601
16.5824589,,18.0458895
16.5824589,,11.66495361
19.3258661,,8.92457591
18.3457327,,15.88781567
14.10096071,,4.390295245
14.10096071,,27.60917949
14.10096071,,17.13609229
21.4074712,,13.30142255
21.4074712,,5.664111532
21.4074712,,12.59094234
21.4074712,,12.22598281
21.4074712,,14.84688199
21.4074712,,11.27052144
18.0128279,,8.225715099
19.4006485,,4.390295245
19.4006485,,10.634613
12.2450904,,9.723464137
11.95729071,,14.18465135
14.4643279,,5.664111532
13.80464927,,12.19921254
13.80464927,,4.390295245
17.7080966,,25.85826115
12.38245138,,12.15704311
9.33154806,,13.63757825
15.5463975,,8.441090865
17.1570911,,15.0299163
17.1570911,,11.74973132
14.3368157,,4.390295245
12.0732657,,19.0114
12.0732657,,16.7246052
12.0732657,,14.22478578
12.0732657,,18.619215
,,20.09914845
,,9.38594471
,,8.470383616
,,9.29130521
,,13.12455765
,,10.89451437
,,11.97831148
,,15.82373455
,,6.893883693
,,18.2693487
,,5.664111532
,,4.390295245
,,13.36055025
,,12.38017646
,,5.042037543
,,6.027637478
,,11.60865803
,,5.664111532
,,11.76725246
,,12.80600643
,,23.22383181
,,4.390295245
,,16.33586747
,,14.32487046
,,5.445697644
,,17.0003779
,,4.390295245
,,12.45246621
,,18.0458895
,,4.390295245
,,25.85826115
,,11.74206385
,,6.949995802
,,8.470383616
,,15.70948469
,,18.17215074
,,5.042037543
,,17.3502891
,,14.84020121
,,12.80420542
,,5.664111532
,,9.960171071
,,13.48379369
,,5.445697644
,,14.84020121
,,12.80420542
,,5.664111532
,,4.390295245
,,12.83794271
,,15.34026544
,,6.027637478
,,18.11116702
,,21.12144345
,,17.41058266
,,13.74466198
,,4.390295245
,,11.64660592
,,5.042037543
,,4.390295245
,,12.15704311
,,7.552156071
,,4.390295245
,,15.31952829
,,4.390295245
,,19.0114
,,8.07822002
,,13.77519347
,,6.052845601
,,14.5138111
,,12.40451401
,,7.540658303
,,6.052845601
,,17.95775535
,,6.027637478
,,4.390295245
,,25.85826115
,,13.59537146
,,11.98644863
,,9.676060538
,,13.80465657
,,7.540658303
,,8.58984471
,,17.2529465
,,15.34883377
,,12.65109314
,,8.441090865
,,6.893883693
,,12.50204523
,,13.5165905
,,11.61203588
,,7.540658303
,,11.84050419
,,18.90671303
,,15.54540532
,,38.37322171
,,5.445697644
,,18.12147349
,,18.22721122
,,13.30142255
,,5.664111532
,,18.371169
,,8.58984471
,,13.91265976
,,17.24030158
,,16.1266165
,,11.66495361
,,4.390295245
,,15.31952829
,,13.12455765
,,14.34656758
,,7.811006187
,,8.92457591
,,19.00859542
,,11.10095532
,,4.390295245
,,12.5625014
,,5.042037543
,,18.90671303
,,8.049698672
,,4.390295245
,,13.91434824
,,5.664111532
,,14.23893618
,,12.22598281
,,6.027637478
,,4.390295245
,,12.15704311
,,7.552156071
,,21.12144345
,,7.721676624
,,6.893883693
,,38.37322171
,,11.58918811
,,19.61118037
,,14.95876434
,,6.027637478
,,15.00235608
,,6.052845601
,,10.7523278
,,38.37322171
,,13.58587458
,,7.540658303
,,8.58984471
,,15.18512944
,,25.85826115
,,12.65109314
,,18.37248444
,,4.390295245
,,15.31952829
,,10.9880225
,,11.84050419
,,4.390295245
,,9.980876945
,,14.2582388
,,16.13398798
,,13.05065824
,,9.33154806
,,13.68771433
,,17.67755587
,,8.92457591
,,20.1565327
,,13.49463288
,,18.17215074
,,17.28313127
,,5.664111532
,,12.00642619
,,11.51167133
,,10.85727923
,,8.04984978
,,17.95775535
,,4.390295245
,,19.0114
,,14.86192074
,,20.09914845
,,5.664111532
,,13.46859026
,,11.56583355
,,5.445697644
,,8.943918466
,,10.89451437
,,8.04984978
,,13.74466987
,,7.540658303
,,14.07723759
,,6.027637478
,,12.32506886
,,10.63841902
,,15.9121495
,,17.14450869
,,5.664111532
,,13.82360347
,,9.577102832
,,9.676060538
,,12.22598281
,,4.390295245
,,27.60917949
,,19.12081267
,,38.37322171
,,5.445697644
,,17.94409288
,,4.390295245
,,16.1266165
,,10.75182831
,,13.45668995
,,10.2940467
,,13.80145345
,,8.92457591
,,13.74489833
,,13.11545814
,,6.027637478
,,11.60865803
,,5.664111532
,,13.7174597
,,8.92457591
,,13.47036431
,,17.6941489
,,12.320501
,,14.0265667
,,10.70569205
,,7.313984769
,,27.8014691
,,18.83765015
,,13.67550808
,,12.39385223
,,10.56874137
,,12.320501
,,14.40448347
,,7.806791537
,,27.8014691
,,18.83765015
,,12.5747355
,,6.027637478
,,12.06447182
,,19.01218822
,,7.552156071
,,12.26703228
,,12.320501
,,13.12581683
,,15.72975676
,,10.56874137
,,8.441090865
,,4.390295245
,,14.90305116
,,5.042037543
,,27.8014691
,,18.83765015
,,12.5747355
,,22.74127734
,,21.96919448
,,13.47537801
,,5.664111532
,,6.949995802
,,13.07882462
,,7.313984769
,,27.8014691
,,18.83765015
,,13.67550808
,,12.320501
,,10.70569205
,,11.95559257
,,14.55912062
,,8.931412728
,,11.42980621
,,10.56874137
,,4.390295245
,,14.7617674
,,5.042037543
,,27.8014691
,,18.83765015
,,12.5747355
,,4.390295245
,,13.96771015
,,11.95559257
,,6.052845601
,,12.17413974
,,8.225715099
,,11.01020355
,,4.390295245
,,13.73096648
,,13.34453111
,,7.313984769
,,4.390295245
,,13.91046085
,,5.445697644
,,9.95103919
,,8.910319748
,,12.92568361
,,5.664111532
,,9.707004616
,,12.12264146
,,7.313984769
,,4.390295245
,,13.1944606
,,10.3102097
,,9.603907803
,,17.58602456
,,27.8014691
,,18.83765015
,,13.67550808
,,7.42352691
,,13.1833221
,,7.313984769
,,23.3616013
,,17.70310059
,,8.441090865
,,7.42352691
,,12.80420542
,,5.664111532
,,4.390295245
,,14.20533557
,,15.90967614
,,5.664111532
,,18.98453799
,,4.390295245
,,16.67184332
,,13.62568461
,,7.313984769
,,27.8014691
,,18.83765015
,,12.5747355
,,5.445697644
,,8.910319748
,,8.470383616
,,7.685536849
,,11.38700808
,,9.830465744
,,7.552156071
,,4.390295245
,,15.61194136
,,12.77584245
,,6.949995802
,,9.33154806
,,16.22005102
,,6.052845601
,,10.7523278
,,14.80186322
,,7.313984769
,,4.390295245
,,23.3616013
,,10.61380131
,,14.13209231
,,6.027637478
,,8.58984471
,,14.90934043
,,7.721676624
,,7.42352691
,,14.01348957
,,6.949995802
,,4.390295245
,,12.320501
,,14.20533557
,,12.78708762
,,27.8014691
,,18.83765015
,,13.67550808
,,5.664111532
,,7.705808725
,,4.390295245
,,13.1944606
,,10.18339374
,,12.2437724
,,18.53149767
,,11.27052144
,,27.8014691
,,18.83765015
,,12.5747355
,,8.470383616
,,12.67925686
,,6.052845601
,,11.56813559
,,12.75402431
,,5.042037543
,,14.07907574
,,5.445697644
,,14.1482107
,,11.46280033
,,12.320501
,,12.80420542
,,5.664111532
,,4.390295245
,,15.83679021
,,13.30142255
,,4.390295245
,,12.83923575
,,13.91046085
,,12.51152737
,,9.58872679
,,6.052845601
,,13.91434824
,,5.664111532
,,14.82523793
,,10.82126261
,,4.390295245
,,11.94359071
,,12.96670926
,,5.042037543
,,27.8014691
,,18.83765015
,,12.5747355
,,12.80420542
,,5.664111532
,,10.77764686
,,7.806791537
,,4.390295245
,,10.634613
,,15.83679021
,,6.027637478
,,13.09997713
,,5.664111532
,,22.86190143
,,13.96771015
,,8.19824374
,,4.390295245
,,13.83790403
,,15.31431883
,,12.320501
,,10.70569205
,,7.42352691
,,10.03567117
,,16.07736927
,,7.811006187
,,4.390295245
,,13.14040086
,,17.1552717
,,7.42352691
,,12.82540108
,,25.89723502
,,28.91789448
,,11.27052144
,,4.390295245
,,16.41564598
,,7.42352691
,,12.82540108
,,7.811006187
,,23.89787
,,22.3786252
,,23.54766661
,,26.20768656
,,23.78491699
,,24.99872556
,,5.445697644
,,25.67148207
,,9.603907803
,,12.79336471
,,7.42352691
,,17.2308572
,,5.445697644
,,9.341084884
,,19.01084977
,,9.676060538
,,6.949995802
,,5.042037543
,,9.603907803
,,17.58602456
,,4.390295245
,,13.97452635
,,5.042037543
,,12.82154841
,,13.62568461
,,7.313984769
,,13.83790403
,,15.31431883
,,9.98958982
,,7.540658303
,,4.390295245
,,11.42536724
,,5.445697644
,,4.390295245
,,13.35561545
,,5.042037543
,,15.99316948
,,7.42352691
,,13.24489826
,,10.36697938
,,16.79801995
,,8.441090865
,,15.89442791
,,8.789449355
,,10.36267097
,,5.664111532
,,4.390295245
,,13.91046085
,,17.35912357
,,5.445697644
,,9.905834389
,,13.47072542
,,8.789449355
,,15.75761676
,,9.98958982
,,7.540658303
,,14.87571641
,,19.9553074
,,14.74095332
,,13.02376121
,,5.445697644
,,4.390295245
,,11.33952159
,,5.042037543
,,23.13660951
,,14.007744
,,11.89735286
,,14.74095332
,,6.052845601
,,11.08155127
,,5.042037543
,,8.441090865
,,18.94997651
,,13.27181526
,,15.00235608
,,14.65795962
,,18.6774718
,,14.4138424
,,7.313984769
,,10.75182831
,,12.83250549
,,11.94212122
,,6.027637478
,,11.60865803
,,5.664111532
,,14.82828533
,,8.441090865
,,4.390295245
,,16.3873697
,,13.47072542
,,15.96129081
,,9.684549942
,,4.390295245
,,11.84986672
,,13.91046085
,,8.789449355
,,14.00939742
,,7.540658303
,,8.910319748
,,11.95559257
,,9.830465744
,,6.052845601
,,11.56813559
,,13.93988326
,,5.042037543
,,13.7602931
,,13.00073572
,,13.10225351
,,7.313984769
,,4.390295245
,,15.89442791
,,8.910319748
,,10.03567117
,,15.9733777
,,4.390295245
,,14.19371067
,,15.95636827
,,5.445697644
,,15.33989718
,,5.042037543
,,12.88955638
,,9.488674768
,,8.910319748
,,10.02996962
,,14.6748869
,,5.664111532
,,10.7523278
,,15.63239121
,,11.27052144
,,17.31138647
,,4.390295245
,,13.88095102
,,14.53518925
,,5.042037543
,,4.390295245
,,13.1944606
,,23.02459728
,,4.390295245
,,17.41638119
,,13.10765116
,,8.789449355
,,13.69277993
,,10.82126261
,,12.06447182
,,6.027637478
,,12.320501
,,4.390295245
,,12.83250549
,,15.65272797
,,8.789449355
,,12.1331653
,,7.811006187
,,38.37322171
,,9.38594471
,,8.470383616
,,13.66670899
,,7.806791537
,,4.390295245
,,13.83790403
,,27.8014691
,,18.83765015
,,15.31431883
,,9.637870058
,,15.00235608
,,4.390295245
,,19.0114
,,17.95775535
,,38.37322171
,,7.42352691
,,15.12718296
,,7.552156071
,,4.390295245
,,10.634613
,,12.37535867
,,8.132554817
,,8.470383616
,,8.470383616
,,11.46280033
,,4.390295245
,,10.18339374
,,13.91046085
,,4.390295245
,,13.21874057
,,17.90115365
,,14.97903603
,,14.86567528
,,12.83250549
,,17.40615732
,,14.760771
,,9.479140509
,,17.95106556
,,5.664111532
,,13.81482272
,,14.65795962
,,14.47344384
,,4.390295245
,,15.6542965
,,10.02996962
,,14.80585139
,,11.27052144
,,15.69555411
,,6.052845601
,,12.33379773
,,5.042037543
,,13.96142971
,,11.66495361
,,4.390295245
,,27.8014691
,,18.83765015
,,11.27657508
,,4.390295245
,,13.21922193
,,13.50772624
,,5.042037543
,,4.390295245
,,19.0114
,,7.42352691
,,12.58818551
,,7.540658303
,,7.552156071
,,4.390295245
,,13.83790403
,,27.8014691
,,15.31431883
,,27.8014691
,,18.83765015
,,13.67550808
,,10.88058326
,,4.390295245
,,17.35912357
,,14.9839191
,,4.390295245
,,22.21672381
,,14.21783236
,,7.42352691
,,13.22919629
,,7.811006187
,,12.96759473
,,13.32881316
,,4.390295245
,,13.32881316
,,7.42352691
,,14.63583964
,,7.811006187
,,24.28484752
,,28.87337582
,,9.38594471
,,8.470383616
,,10.03567117
,,13.66670899
,,7.806791537
,,4.390295245
,,13.83790403
,,27.8014691
,,18.83765015
,,15.31431883
,,9.637870058
,,8.132554817
,,15.02592043
,,12.69407508
,,9.768414829
,,4.390295245
,,13.78555033
,,8.132554817
,,11.57200117
,,7.721676624
,,9.33154806
,,7.705808725
,,6.052845601
,,12.08527542
,,14.48494147
,,12.6936222
,,5.664111532
,,9.577102832
,,27.8014691
,,18.83765015
,,15.31431883
,,8.812798752
,,11.13191697
,,4.390295245
,,16.15990504
,,10.68080681
,,17.2308572
,,9.676060538
,,13.39963653
,,8.58984471
,,12.06447182
,,15.14290949
,,8.132554817
,,13.98409168
,,11.86489179
,,8.04984978
,,13.14040086
,,14.39433576
,,5.042037543
,,4.390295245
,,13.78555033
,,7.42352691
,,15.34049004
,,8.132554817
,,4.390295245
,,13.21922193
,,15.14290949
,,9.768414829
,,13.58893738
,,12.12829207
,,10.54306047
,,4.390295245
,,13.32881316
,,12.96759473
,,12.80420542
,,5.664111532
,,8.441090865
,,11.76742533
,,5.664111532
,,21.30631266
,,4.390295245
,,13.91046085
,,4.390295245
,,13.21922193
,,15.14290949
,,7.42352691
,,15.90256309
,,14.639366
,,12.48484608
,,16.95440761
,,10.2940467
,,28.87337582
,,14.00939742
,,13.47072542
,,9.98958982
,,7.540658303
,,4.390295245
,,17.53416404
,,5.445697644
,,17.0738862
,,10.2940467
,,15.9733777
,,4.390295245
,,15.14290949
,,12.48484608
,,6.052845601
,,21.01628837
,,10.67263973
,,23.32146048
,,16.01684
,,9.98958982
,,7.540658303
,,4.390295245
,,17.53416404
,,13.81599882
,,7.806791537
,,8.92457591
,,10.85289487
,,10.67263973
,,18.02849995
,,9.58872679
,,9.684549942
,,4.390295245
,,15.14290949
,,4.390295245
,,15.34049004
,,13.21922193
,,15.14290949
,,7.42352691
,,10.88058326
,,7.540658303
,,6.052845601
,,17.70026209
,,16.55015968
,,6.949995802
,,14.15571153
,,11.46280033
,,4.390295245
,,13.91046085
,,15.5778564
,,4.390295245
,,14.01452719
,,16.15990504
,,8.789449355
,,13.98409168
,,11.86489179
,,4.390295245
,,14.0265667
,,5.042037543
,,6.052845601
,,13.25412065
,,14.01452719
,,17.26532909
,,8.19824374
,,6.052845601
,,16.73441594
,,17.1552717
,,7.811006187
,,12.48484608
,,13.25412065
,,15.20728764
,,15.13712545
,,15.15910985
,,5.664111532
,,13.81482272
,,6.052845601
,,12.33379773
,,5.042037543
,,23.92136668
,,11.27052144
,,28.87337582
,,7.42352691
,,10.30151646
,,10.88058326
,,5.664111532
,,12.94105285
,,7.552156071
,,18.125739
,,13.32881316
,,8.132554817
,,12.50952042
,,6.949995802
,,8.132554817
,,13.10225351
,,5.664111532
,,17.15644566
,,12.9041077
,,15.13712545
,,9.98958982
,,7.540658303
,,16.95440761
,,5.445697644
,,17.53416404
,,4.390295245
,,17.53416404
,,7.42352691
,,14.15571153
,,7.811006187
,,26.17938837
,,22.8989137
,,9.38594471
,,10.03567117
,,14.96139255
,,11.98270641
,,5.042037543
,,4.390295245
,,11.96610492
,,16.25842327
,,4.390295245
,,13.91046085
,,14.21783236
,,15.14290949
,,14.59778273
,,9.757370626
,,8.549859864
,,13.60889753
,,7.313984769
,,23.2770831
,,17.62289091
,,20.87831926
,,7.42352691
,,16.87834122
,,7.811006187
,,14.05312281
,,17.05113183
,,9.68808434
,,9.603907803
,,15.14290949
,,7.42352691
,,4.390295245
,,12.534756
,,14.32487046
,,15.22369335
,,6.027637478
,,12.5586091
,,8.92457591
,,13.60889753
,,5.664111532
,,14.59185109
,,9.95103919
,,7.42352691
,,15.68741339
,,5.664111532
,,9.58872679
,,11.98644863
,,9.676060538
,,6.052845601
,,12.33379773
,,5.042037543
,,14.16395964
,,8.049698672
,,13.77700266
,,9.603907803
,,17.97171508
,,8.789449355
,,12.82540108
,,7.811006187
,,23.28534455
,,28.64700355
,,9.38594471
,,8.470383616
,,13.66670899
,,7.806791537
,,9.68808434
,,7.806791537
,,13.83790403
,,19.01523809
,,14.7617674
,,6.027637478
,,13.68783924
,,19.01218822
,,6.052845601
,,22.4974484
,,17.93936125
,,7.42352691
,,14.86958907
,,7.811006187
,,22.86190143
,,20.35801357
,,8.225715099
,,6.052845601
,,10.7523278
,,27.8014691
,,18.83765015
,,13.91046085
,,6.027637478
,,9.603907803
,,13.68783924
,,13.35187773
,,38.37322171
,,14.94050346
,,6.949995802
,,38.37322171
,,9.618987603
,,27.8014691
,,10.61380131
,,9.33154806
,,7.705808725
,,16.6608845
,,7.806791537
,,4.390295245
,,23.3616013
,,17.70310059
,,9.603907803
,,10.18339374
,,11.80981018
,,13.91689211
,,7.42352691
,,8.225715099
,,4.390295245
,,19.01218822
,,16.5975813
,,13.91046085
,,12.41250563
,,23.664515
,,10.59777076
,,6.052845601
,,20.44011316
,,7.42352691
,,10.36267097
,,12.78268377
,,7.313984769
,,17.55891541
,,5.445697644
,,20.8284836
,,11.46280033
,,4.390295245
,,16.79275565
,,12.79336471
,,14.31495519
,,8.789449355
,,13.12455765
,,18.340845
,,9.488674768
,,7.540658303
,,7.685536849
,,5.664111532
,,17.76297363
,,11.18996178
,,10.68080681
,,7.313984769
,,13.58667348
,,15.63239121
,,12.28999014
,,7.552156071
,,9.905834389
,,5.042037543
,,9.603907803
,,13.78278582
,,11.25273448
,,10.77764686
,,6.027637478
,,16.53292399
,,8.225715099
,,4.390295245
,,9.723464137
,,5.042037543
,,9.603907803
,,15.46598718
,,5.664111532
,,15.46468909
,,4.390295245
,,13.91046085
,,5.445697644
,,14.4593906
,,4.390295245
,,12.79336471
,,13.90311336
,,9.684549942
,,4.390295245
,,13.91046085
,,13.48379369
,,8.58984471
,,19.69797101
,,16.41059959
,,15.09315598
,,14.59408751
,,12.82540108
,,7.811006187
,,22.3786252
,,12.39385223
,,14.7617674
,,6.027637478
,,13.63467105
,,21.27758775
,,4.390295245
,,13.91046085
,,7.42352691
,,15.2827246
,,13.63467105
,,13.2674186
,,21.27758775
,,11.46280033
,,8.58984471
,,14.90934043
,,4.390295245
,,12.320501
,,14.20533557
,,9.99652716
,,6.949995802
,,4.390295245
,,13.91046085
,,8.470383616
,,4.390295245
,,13.99267068
,,7.313984769
,,22.45524366
,,13.78278582
,,20.99137463
,,8.812798752
,,6.949995802
,,9.618987603
,,14.1353147
,,8.789449355
,,20.85952495
,,14.569374
,,20.99137463
,,15.99316948
,,18.21822318
,,13.80024428
,,16.7115832
,,5.445697644
,,27.04791625
,,14.47344384
,,8.789449355
,,15.2827246
,,10.56044764
,,13.94125987
,,5.445697644
,,13.37016868
,,21.27758775
,,8.58984471
,,15.75761676
,,14.71526199
,,5.042037543
,,4.390295245
,,13.91046085
,,27.8014691
,,18.83765015
,,13.67550808
,,14.92419514
,,14.71526199
,,15.2827246
,,7.806791537
,,13.82547491
,,13.1135265
,,21.27758775
,,18.86005316
,,5.445697644
,,14.16272812
,,8.225715099
,,6.052845601
,,12.89545693
,,13.22387341
,,9.676060538
,,4.390295245
,,13.14040086
,,14.92419514
,,14.71526199
,,13.91046085
,,7.552156071
,,13.58893738
,,13.80024428
,,17.07041212
,,11.07302
,,10.7523278
,,11.07302
,,14.37784866
,,7.811006187
,,13.96771015
,,8.19824374
,,4.390295245
,,13.91046085
,,20.99137463
,,5.445697644
,,8.931412728
,,10.36267097
,,12.78268377
,,7.540658303
,,6.052845601
,,15.0206246
,,11.60865803
,,17.80240893
,,10.65502736
,,9.38594471
,,10.03567117
,,14.94086409
,,4.390295245
,,13.14040086
,,13.91046085
,,10.02996962
,,14.36869724
,,8.92457591
,,14.1558133
,,12.23337035
,,10.56044764
,,16.1881978
,,15.61565143
,,9.603907803
,,9.980876945
,,17.35714389
,,27.8014691
,,18.83765015
,,13.67550808
,,7.42352691
,,7.685536849
,,15.2827246
,,6.027637478
,,4.390295245
,,13.23882559
,,13.06972281
,,5.664111532
,,22.86190143
,,8.441090865
,,7.42352691
,,12.80420542
,,5.664111532
,,12.99753351
,,14.26325806
,,5.042037543
,,27.8014691
,,18.83765015
,,12.5747355
,,5.445697644
,,4.390295245
,,11.74206385
,,20.57896451
,,5.042037543
,,4.390295245
,,21.41606298
,,6.027637478
,,4.390295245
,,13.23882559
,,8.58984471
,,18.8311005
,,16.61229106
,,15.19249955
,,16.8605849
,,12.39385223
,,12.320501
,,6.027637478
,,13.94125987
,,21.17350145
,,15.63239121
,,7.552156071
,,6.052845601
,,14.50242271
,,5.042037543
,,27.8014691
,,18.83765015
,,13.67550808
,,10.02996962
,,18.78282471
,,5.445697644
,,14.19089382
,,4.390295245
,,16.8605849
,,8.425510321
,,15.61819846
,,4.390295245
,,13.91046085
,,13.44503065
,,9.684549942
,,12.45547615
,,16.89913754
,,7.552156071
,,4.390295245
,,14.92419514
,,14.71526199
,,4.390295245
,,16.8605849
,,7.42352691
,,15.2827246
,,6.027637478
,,13.63467105
,,21.83894922
,,16.12501442
,,7.806791537
,,9.603907803
,,10.96944799
,,5.042037543
,,14.7617674
,,6.027637478
,,14.22305058
,,27.8014691
,,18.83765015
,,13.67550808
,,18.06522382
,,11.01020355
,,15.83679021
,,15.76935091
,,5.445697644
,,16.96362878
,,15.83679021
,,14.26325806
,,16.83199887
,,7.811006187
,,12.06447182
,,13.94125987
,,4.390295245
,,13.91046085
,,14.16272812
,,15.09088
,,19.67722206
,,14.007744
,,13.22044236
,,6.027637478
,,11.84986672
,,14.96373573
,,5.664111532
,,4.390295245
,,11.58918811
,,12.79336471
,,7.313984769
,,4.390295245
,,23.85290996
,,7.811006187
,,4.390295245
,,11.64660592
,,5.042037543
,,4.390295245
,,11.42980621
,,4.390295245
,,13.91046085
,,8.470383616
,,14.16272812
,,10.9880225
,,10.36697938
,,15.63855529
,,14.72985551
,,14.007744
,,38.37322171
,,15.13281889
,,4.390295245
,,12.79336471
,,5.445697644
,,8.789449355
,,13.20108354
,,15.15542194
,,7.552156071
,,4.390295245
,,15.89442791
,,5.664111532
,,23.02459728
,,14.05312281
,,19.18568599
,,13.76890184
,,13.91046085
,,14.35344657
,,17.35286973
,,14.760771
,,17.77369382
,,16.81126818
,,9.603907803
,,18.29224158
,,5.445697644
,,13.47072542
,,19.30487901
,,8.19824374
,,13.83790403
,,15.31431883
,,7.42352691
,,12.97242193
,,13.5685758
,,9.768414829
,,9.603907803
,,12.79336471
,,5.445697644
,,14.47344384
,,5.445697644
,,11.13191697
,,9.603907803
,,23.02459728
,,17.48669231
,,14.760771
,,11.47062199
,,14.95053684
,,14.19371067
,,18.41934215
,,14.26521515
,,28.3661944
,,6.027637478
,,6.052845601
,,12.88955638
,,13.07011564
,,14.23906028
,,12.53824916
,,7.806791537
,,4.390295245
,,13.91046085
,,24.35920124
,,20.44011316
,,12.50952042
,,6.949995802
,,27.8014691
,,18.83765015
,,13.67550808
,,13.00330143
,,6.052845601
,,15.63463255
,,13.36098021
,,5.042037543
,,17.1477718
,,7.313984769
,,4.390295245
,,27.8014691
,,18.83765015
,,13.1944606
,,8.132554817
,,16.99942142
,,9.603907803
,,23.02459728
,,14.760771
,,18.42017342
,,15.41462634
,,5.664111532
,,14.3758178
,,9.98958982
,,7.540658303
,,12.73794842
,,16.10329662
,,5.445697644
,,16.55792754
,,13.73690631
,,9.603907803
,,14.95778526
,,6.027637478
,,12.79336471
,,5.664111532
,,6.052845601
,,14.48494147
,,12.6936222
,,5.664111532
,,4.390295245
,,10.18339374
,,13.91046085
,,23.3616013
,,14.25598771
,,15.53569079
,,16.9383843
,,16.99942142
,,4.390295245
,,12.79336471
,,19.79239638
,,5.042037543
,,21.12144345
,,13.58679961
,,13.83982335
,,12.99385676
,,13.66082355
,,5.445697644
,,10.30151646
,,13.10680877
,,9.768414829
,,9.603907803
,,23.02459728
,,16.55792754
,,16.81126818
,,4.390295245
,,13.18912947
,,7.313984769
,,11.01020355
,,9.603907803
,,13.00282151
,,13.37587108
,,5.445697644
,,4.390295245
,,23.83291202
,,5.664111532
,,14.11099328
,,5.445697644
,,13.78278582
,,9.603907803
,,8.931412728
,,12.83794271
,,14.94330027
,,8.789449355
,,14.569374
,,14.19371067
,,18.41934215
,,11.96143255
,,6.949995802
,,8.470383616
,,14.36319752
,,4.390295245
,,13.83790403
,,15.31431883
,,17.92899844
,,21.82686981
,,5.042037543
,,19.18568599
,,17.93936125
,,23.3616013
,,17.41619904
,,16.99942142
,,4.390295245
,,13.09997713
,,5.042037543
,,13.3298199
,,14.90381179
,,13.47072542
,,5.445697644
,,15.89442791
,,8.049698672
,,15.3053177
,,5.042037543
,,16.67184332
,,8.19824374
,,27.8014691
,,18.83765015
,,12.5747355
,,6.027637478
,,13.09997713
,,5.664111532
,,18.70535307
