eng_surp,zh_surp,
2.0578833,4.2201443,2.162261
2.9495134,6.1990705,3.2495571
2.380881,4.308516,1.927635
3.631946,4.4660563,0.8341103
1.0398023,4.199723,3.1599207
1.8598375,4.975014,3.1151765
3.8670921,3.5895164,-0.2775757
1.828615,3.9158835,2.0872685
0.6395883,2.8688512,2.2292629
1.246145,4.915215,3.66907
3.4455197,3.5895164,0.1439967
3.8441327,4.4660563,0.6219236
2.6757917,4.4660563,1.7902646
2.7413876,4.094578,1.3531904
2.2684197,2.5424733,0.2740536
0.5614988,3.067767,2.5062682
4.9000664,5.106779,0.2067126
2.4034853,4.4660563,2.062571
1.533001,2.923239,1.390238
3.8256752,4.308516,0.4828408
3.6132412,4.4660563,0.8528151
2.273997,5.3846455,3.1106485
2.9859624,2.7237766,-0.2621858
2.554616,5.3438554,2.7892394
1.2415525,5.3846455,4.143093
1.023831,5.718334,4.694503
2.7069654,4.308516,1.6015506
5.196268,4.4660563,-0.7302117
4.3471127,4.4660563,0.1189436
4.651298,6.1990705,1.5477725
2.1789389,2.8375175,0.6585786
5.506489,4.4660563,-1.0404327
3.9207616,4.232131,0.3113694
3.7775693,4.952177,1.1746077
3.4915955,4.308516,0.8169205
2.243121,5.9348183,3.6916973
1.8832291,2.0075116,0.1242825
2.7127717,3.6926234,0.9798517
5.2698126,4.4660563,-0.8037563
2.9047165,3.5895164,0.6847999
2.3779304,4.308516,1.9305856
6.7172103,2.5424733,-4.174737
3.1732955,2.8882563,-0.2850392
3.969484,4.527117,0.557633
2.208573,5.9348183,3.7262453
3.9207616,4.232131,0.3113694
3.630018,5.9348183,2.3048003
1.1708134,2.4740372,1.3032238
2.7082822,3.5895164,0.8812342
1.0239756,4.232131,3.2081554
5.8591604,5.6427546,-0.2164058
2.9047165,3.5895164,0.6847999
3.7883575,6.1990705,2.410713
1.7476689,4.3682904,2.6206215
4.057742,2.6916924,-1.3660496
2.7465193,4.4660563,1.719537
2.4509335,6.277486,3.8265525
2.836757,2.3442569,-0.4925001
2.2404108,2.5424733,0.3020625
6.7837324,2.991966,-3.7917664
2.2999048,4.6928186,2.3929138
4.073581,4.4660563,0.3924753
3.6649873,5.015253,1.3502657
4.748798,2.5424733,-2.2063247
3.99538,2.8801599,-1.1152201
3.2074625,5.3438554,2.1363929
2.7351918,5.9348183,3.1996265
3.2086906,4.4660563,1.2573657
5.621823,2.5507884,-3.0710346
1.9015058,4.4660563,2.5645505
4.067099,4.788404,0.721305
2.8167143,1.3195608,-1.4971535
3.0263615,5.748208,2.7218465
1.7187088,2.741425,1.0227162
1.6429392,4.536529,2.8935898
0.36410666,1.1226816,0.75857494
4.017403,3.9158835,-0.1015195
6.633834,3.2763515,-3.3574825
4.623642,3.7798176,-0.8438244
4.767146,4.4660563,-0.3010897
3.4891176,5.3081903,1.8190727
1.770703,4.1739926,2.4032896
5.654233,4.4660563,-1.1881767
3.2850294,5.9070067,2.6219773
3.7399347,4.4660563,0.7261216
3.3375916,3.2206066,-0.116985
3.605708,4.218408,0.6127
0.36410666,1.2953556,0.93124894
6.633834,4.4660563,-2.1677777
3.7832391,4.308516,0.5252769
5.4487753,4.4660563,-0.982719
2.8900282,5.9818206,3.0917924
2.553519,4.4660563,1.9125373
2.243121,2.5424733,0.2993523
3.430358,3.5895164,0.1591584
4.0004516,6.1990705,2.1986189
2.076964,4.4660563,2.3890923
2.1667912,2.0075116,-0.1592796
1.2415525,5.3846455,4.143093
4.910455,5.6427546,0.7322996
2.2422519,5.3225307,3.0802788
3.2560706,5.5611053,2.3050347
3.4767988,2.5424733,-0.9343255
1.2144798,2.5424733,1.3279935
2.8630898,4.4962473,1.6331575
4.001266,4.4660563,0.4647903
3.935183,3.2763515,-0.6588315
4.759843,6.1990705,1.4392275
5.1562667,6.1990705,1.0428038
2.4129214,3.5062523,1.0933309
4.74735,2.4046967,-2.3426533
4.981269,5.106779,0.12551
3.8378937,2.3416557,-1.496238
2.9547343,5.9348183,2.980084
3.8229423,4.8178115,0.9948692
3.7710204,4.1739926,0.4029722
3.005914,5.3438554,2.3379414
2.126498,4.181172,2.054674
2.0038404,2.9375587,0.9337183
1.6429392,5.431648,3.7887088
4.5280657,3.0747466,-1.4533191
2.509877,5.689757,3.17988
3.9595945,5.2029443,1.2433498
4.0188766,5.9818206,1.962944
2.3699362,4.1739926,1.8040564
2.794075,5.8242803,3.0302053
4.589303,2.9375587,-1.6517443
4.8302565,3.6926234,-1.1376331
3.5586724,5.9818206,2.4231482
5.10965,4.4660563,-0.6435937
3.4211748,3.6380172,0.2168424
4.833605,2.8375175,-1.9960875
2.9047165,4.0260386,1.1213221
3.0027275,2.991966,-0.0107615
5.153075,6.1990705,1.0459955
5.2698126,4.4660563,-0.8037563
6.339907,6.1990705,-0.1408365
4.134642,6.1990705,2.0644285
2.5629342,5.9070067,3.3440725
0.20269036,6.7175035,6.51481314
2.1291616,3.2992582,1.1700966
1.7826357,2.7238185,0.9411828
2.8805602,3.6926234,0.8120632
0.984628,5.4881105,4.5034825
1.6429392,4.536529,2.8935898
0.8841314,1.5153075,0.6311761
3.1891599,3.2992582,0.1100983
1.0398023,4.308516,3.2687137
2.0256867,4.1418486,2.1161619
4.5688705,5.4948006,0.9259301
4.068741,3.8280911,-0.2406499
0.608968,3.6919975,3.0830295
3.56775,4.4660563,0.8983063
3.9207616,2.5812125,-1.3395491
4.4260445,4.4660563,0.0400118
6.1547847,2.5424733,-3.6123114
3.5508642,4.4660563,0.9151921
2.6749382,4.4660563,1.7911181
3.7789378,3.8280911,0.0491533
1.6429392,4.5835314,2.9405922
1.7476689,4.3682904,2.6206215
2.87446,6.1990705,3.3246105
3.2218182,5.7341723,2.5123541
2.794075,5.9818206,3.1877456
3.639107,2.8801599,-0.7589471
3.3002222,5.748208,2.4479858
0.984628,5.4881105,4.5034825
6.6340256,6.1990705,-0.4349551
2.2999048,4.6928186,2.3929138
2.2793324,4.0260386,1.7467062
3.649245,6.1578684,2.5086234
4.465768,2.5424733,-1.9232947
3.352997,1.7693743,-1.5836227
4.668585,2.5532475,-2.1153375
2.665349,4.4660563,1.8007073
2.6749382,4.4660563,1.7911181
3.1538908,4.8150225,1.6611317
3.3182216,5.8242803,2.5060587
2.0038404,4.4660563,2.4622159
0.984628,3.6919975,2.7073695
4.4507785,5.7590528,1.3082743
2.4993927,5.223859,2.7244663
4.0164,2.5424733,-1.4739267
3.642291,5.777278,2.134987
3.2662842,3.6380172,0.371733
1.828615,3.4699302,1.6413152
2.3172917,6.1990705,3.8817788
1.2144798,2.5507884,1.3363086
3.5056372,3.8280911,0.3224539
2.1990273,5.8242803,3.625253
4.513222,5.9348183,1.4215963
0.5614988,4.232131,3.6706322
3.5909538,4.4660563,0.8751025
3.541544,2.753841,-0.787703
5.48486,6.1990705,0.7142105
3.837476,4.4660563,0.6285803
3.9294465,4.975014,1.0455675
2.9769697,5.43595,2.4589803
3.602587,2.9375587,-0.6650283
2.386279,3.2545927,0.8683137
0.36410666,2.9375587,2.57345204
4.6865883,4.4660563,-0.220532
3.4604468,5.9070067,2.4465599
4.855148,6.1990705,1.3439225
3.0077705,4.9210615,1.913291
2.9800014,4.1739926,1.1939912
5.1409245,4.4660563,-0.6748682
3.5639362,5.4948006,1.9308644
6.633834,4.4660563,-2.1677777
3.6236255,4.0260386,0.4024131
4.4992795,5.519903,1.0206235
1.6918225,6.1990705,4.507248
2.1396334,2.9805255,0.8408921
2.3181658,6.1990705,3.8809047
2.9570928,5.9818206,3.0247278
2.5117037,2.87129,0.3595863
1.2144798,2.5424733,1.3279935
3.5894008,5.68717,2.0977692
1.106678,6.1990705,5.0923925
4.53322,2.5424733,-1.9907467
2.4129214,5.223859,2.8109376
4.793556,3.6919975,-1.1015585
0.7704468,4.357977,3.5875302
4.3751097,5.2392664,0.8641567
3.9111161,6.1990705,2.2879544
5.3396363,3.9158835,-1.4237528
3.7768607,4.4660563,0.6891956
3.1632607,3.7550967,0.591836
0.99674857,1.2953556,0.29860703
4.349885,5.951422,1.601537
3.5088625,3.7550967,0.2462342
3.64567,3.6380172,-0.0076528
1.106678,2.7238185,1.6171405
3.9207616,4.682484,0.7617224
4.1535068,6.1990705,2.0455637
5.4487753,4.4660563,-0.982719
1.6181449,3.1268177,1.5086728
3.6432352,3.5023882,-0.140847
3.2065415,3.9158835,0.709342
3.2702167,4.4660563,1.1958396
3.4768412,4.308516,0.8316748
3.837519,4.4660563,0.6285373
1.2144798,4.4660563,3.2515765
3.0027275,2.991966,-0.0107615
3.2702167,3.5895164,0.3192997
6.9050264,5.8242803,-1.0807461
3.746363,3.7550967,0.0087337
2.9326909,3.1951802,0.2624893
4.2559457,2.7769578,-1.4789879
2.729534,5.5611053,2.8315713
6.30504,4.4660563,-1.8389837
3.3210077,5.2029443,1.8819366
2.9614832,4.0260386,1.0645554
3.144068,6.1990705,3.0550025
3.3061516,4.4660563,1.1599047
1.2628454,3.4699302,2.2070848
4.8302565,4.0260386,-0.8042179
2.5619013,2.9175708,0.3556695
4.1241226,3.1951802,-0.9289424
3.0561497,5.198065,2.1419153
3.404837,5.329829,1.924992
4.231388,3.5062523,-0.7251357
3.0027275,2.991966,-0.0107615
2.380881,2.8375175,0.4566365
5.964994,3.9158835,-2.0491105
3.0263615,3.3762634,0.3499019
3.4211748,3.6380172,0.2168424
3.9898489,4.4660563,0.4762074
3.631946,4.4660563,0.8341103
2.0770035,4.349919,2.2729155
3.0412161,3.7550967,0.7138806
1.7906519,6.42544,4.6347881
2.7718835,3.1951802,0.4232967
5.2232494,4.4660563,-0.7571931
4.387158,4.4660563,0.0788983
2.4993927,4.3784413,1.8790486
2.4993927,1.4857011,-1.0136916
3.3227718,3.6919975,0.3692257
2.341626,4.4660563,2.1244303
2.006094,3.8280911,1.8219971
3.3375916,3.2206066,-0.116985
2.2233918,3.2992582,1.0758664
3.3773797,3.545892,0.1685123
5.64065,5.9818206,0.3411706
2.2328298,3.6380172,1.4051874
5.5841208,4.232131,-1.3519898
2.2396877,3.3234406,1.0837529
2.7062817,4.6619534,1.9556717
4.8302565,4.0260386,-0.8042179
4.4961905,4.0260386,-0.4701519
3.3932688,5.951422,2.5581532
1.0239756,4.232131,3.2081554
2.0588505,5.8242803,3.7654298
4.016553,4.4660563,0.4495033
2.7882051,4.4660563,1.6778512
1.6870583,2.9375587,1.2505004
3.4211748,3.6380172,0.2168424
4.282661,4.7966576,0.5139966
2.729534,5.5611053,2.8315713
1.0239756,4.232131,3.2081554
1.2144798,2.3442569,1.1297771
3.045776,2.9869597,-0.0588163
5.5392346,6.1990705,0.6598359
8.145399,2.4740372,-5.6713618
5.3955717,2.5424733,-2.8530984
5.526924,5.1980352,-0.3288888
3.4798765,5.9818206,2.5019441
3.8256752,4.308516,0.4828408
5.149624,4.4660563,-0.6835677
4.2563467,1.3195608,-2.9367859
8.145399,3.942799,-4.2026
3.0574253,4.7026343,1.645209
3.2325914,4.0260386,0.7934472
2.3694804,4.308516,1.9390356
1.8832291,2.0075116,0.1242825
3.956651,5.9070067,1.9503557
4.030797,5.278906,1.248109
4.5205774,5.610996,1.0904186
2.5208046,3.6380172,1.1172126
2.8435125,2.9375587,0.0940462
2.2328298,2.3416557,0.1088259
1.7112942,0.4968038,-1.2144904
3.522854,4.9210615,1.3982075
3.9207616,4.682484,0.7617224
2.8230507,2.4740372,-0.3490135
2.2005813,4.4548635,2.2542822
1.6965377,1.9833683,0.2868306
4.963,3.1951802,-1.7678198
2.3773413,3.4699302,1.0925889
2.0933692,5.3438554,3.2504862
3.4772367,5.9818206,2.5045839
3.7710204,4.1739926,0.4029722
3.7878933,4.4660563,0.678163
4.3130474,4.0260386,-0.2870088
5.0765266,4.4660563,-0.6104703
4.6032186,5.014654,0.4114354
3.0027275,2.991966,-0.0107615
0.984628,3.6919975,2.7073695
1.6429392,4.5835314,2.9405922
2.0256867,4.1418486,2.1161619
3.729593,5.296853,1.56726
3.579899,4.4660563,0.8861573
3.1088145,2.3442569,-0.7645576
2.433925,5.9818206,3.5478956
1.0239756,4.232131,3.2081554
2.0256867,4.1418486,2.1161619
4.005961,4.4660563,0.4600953
3.6707578,4.4660563,0.7952985
3.4706178,4.4660563,0.9954385
4.246508,4.4660563,0.2195483
3.094424,5.8242803,2.7298563
3.210104,2.5424733,-0.6676307
2.5615487,4.3682904,1.8067417
4.0247817,5.777278,1.7524963
4.0024014,4.4660563,0.4636549
2.8663957,2.7913246,-0.0750711
3.64567,3.4364126,-0.2092574
4.1418815,5.223859,1.0819775
3.1866784,5.0220165,1.8353381
3.2794669,4.4660563,1.1865894
3.045776,2.9869597,-0.0588163
4.642175,4.4660563,-0.1761187
2.076964,5.50056,3.423596
5.228081,4.4660563,-0.7620247
4.893371,5.9348183,1.0414473
4.77309,4.4660563,-0.3070337
0.984628,3.6919975,2.7073695
2.9652362,4.4660563,1.5008201
4.767146,5.3710313,0.6038853
5.65363,6.1990705,0.5454405
0.984628,3.6919975,2.7073695
3.0811381,3.8280911,0.746953
1.4704609,4.5757184,3.1052575
1.4658022,6.7175035,5.2517013
2.090656,3.3234406,1.2327846
4.1142454,5.4262705,1.3120251
1.9204001,4.9910707,3.0706706
6.633834,4.218408,-2.415426
3.9893959,5.9348183,1.9454224
2.5140176,3.0747466,0.560729
2.380881,3.4953065,1.1144255
3.3131473,4.4660563,1.152909
4.323657,3.1951802,-1.1284768
2.5600522,3.9158835,1.3558313
2.560672,3.5895164,1.0288444
3.2560732,2.2620628,-0.9940104
3.4211748,3.9158835,0.4947087
1.9882851,4.4660563,2.4777712
5.744006,5.9348183,0.1908123
3.9873872,2.7238185,-1.2635687
2.1418862,2.5424733,0.4005871
4.2296333,6.1990705,1.9694372
4.778832,5.748208,0.969376
3.5552611,4.4660563,0.9107952
1.8979295,6.1578684,4.2599389
0.36410666,5.560794,5.19668734
2.2999048,4.6928186,2.3929138
4.788484,6.1990705,1.4105865
1.828615,6.1990705,4.3704555
3.0263615,5.9348183,2.9084568
2.7788754,3.3762634,0.597388
2.2967536,5.8242803,3.5275267
1.5407958,3.5023882,1.9615924
2.2404108,2.5424733,0.3020625
4.0325413,3.2763515,-0.7561898
6.3601046,4.4660563,-1.8940483
2.0683284,4.9681635,2.8998351
2.0169024,5.227235,3.2103326
3.0948975,4.308516,1.2136185
3.9428484,4.308516,0.3656676
2.3861747,4.4660563,2.0798816
2.5458462,5.3438554,2.7980092
2.8661246,5.0220165,2.1558919
2.374174,4.5367446,2.1625706
4.465768,4.4660563,0.0002883
2.8661246,5.0220165,2.1558919
4.27466,5.9348183,1.6601583
4.3648076,4.4660563,0.1012487
4.2049108,5.7341723,1.5292615
3.430358,3.2545927,-0.1757653
0.984628,3.6919975,2.7073695
2.2328298,4.4660563,2.2332265
2.7069654,5.8242803,3.1173149
4.8781633,6.1990705,1.3209072
3.910454,5.6488976,1.7384436
3.6199224,3.5062523,-0.1136701
3.0263615,4.4660563,1.4396948
3.8780336,4.4660563,0.5880227
5.677484,3.5895164,-2.0879676
3.7591515,5.9348183,2.1756668
4.4400916,3.0282147,-1.4118769
2.170113,5.9348183,3.7647053
2.560672,4.218408,1.657736
2.126498,4.181172,2.054674
2.8661246,3.7857764,0.9196518
3.7289135,4.4660563,0.7371428
3.6268156,6.04153,2.4147144
3.6451912,4.0925107,0.4473195
3.3002222,5.223859,1.9236368
3.193329,3.9158835,0.7225545
2.459027,5.68717,3.228143
1.5407958,4.744505,3.2037092
6.0090227,4.4660563,-1.5429664
0.25014958,4.308516,4.05836642
2.4998631,3.2140954,0.7142323
2.634737,6.1990705,3.5643335
3.192143,3.4052975,0.2131545
5.528197,6.1990705,0.6708735
3.7710974,2.8375175,-0.9335799
1.8979295,5.519903,3.6219735
3.898336,4.752082,0.853746
6.6340256,5.9348183,-0.6992073
2.2112172,4.8442993,2.6330821
2.2005813,6.1578684,3.9572871
1.7826357,4.4046717,2.622036
3.6458466,4.218408,0.5725614
3.835638,5.6427546,1.8071166
3.0263615,6.1990705,3.172709
4.166342,5.9348183,1.7684763
4.451176,6.1990705,1.7478945
2.7930431,5.9818206,3.1887775
2.9652362,5.3081903,2.3429541
2.6582534,2.4740372,-0.1842162
6.7837324,5.6427546,-1.1409778
3.7487674,5.9348183,2.1860509
3.1538908,4.8150225,1.6611317
2.3193672,5.7341723,3.4148051
3.85233,5.014654,1.162324
1.6429392,4.5835314,2.9405922
4.4976773,4.308516,-0.1891613
2.4129214,2.5424733,0.1295519
2.380881,2.8375175,0.4566365
3.64567,3.4364126,-0.2092574
2.1044111,2.5424733,0.4380622
2.8276076,4.4660563,1.6384487
2.836757,3.4699302,0.6331732
2.671131,5.5611053,2.8899743
2.2404108,5.748208,3.5077972
2.9930096,4.308516,1.3155064
2.9614832,3.2140954,0.2526122
4.1223335,4.859832,0.7374985
2.2999048,4.6928186,2.3929138
5.1622066,4.218408,-0.9437986
4.490643,4.4660563,-0.0245867
3.2284224,5.8242803,2.5958579
1.6918225,4.210255,2.5184325
3.9428484,4.4660563,0.5232079
4.436723,5.0582786,0.6215556
1.8832291,2.0075116,0.1242825
3.094424,4.0342073,0.9397833
3.0574253,4.7026343,1.645209
4.5333047,6.1990705,1.6657658
4.3957376,2.5424733,-1.8532643
2.5863667,3.4953065,0.9089398
4.2136164,3.4717815,-0.7418349
2.126498,4.181172,2.054674
5.3240542,5.68717,0.3631158
3.0168269,3.6926234,0.6757965
3.3484085,4.536529,1.1881205
0.25014958,3.8409119,3.59076232
2.084919,5.8242803,3.7393613
6.092399,4.4660563,-1.6263427
5.407706,5.9818206,0.5741146
5.5005274,3.547614,-1.9529134
4.309552,4.975014,0.665462
1.1417961,5.9348183,4.7930222
3.397773,5.8242803,2.4265073
3.5505917,3.2603414,-0.2902503
4.41731,4.4660563,0.0487463
2.243121,4.4660563,2.2229353
2.2404108,6.1990705,3.9586597
3.6707578,6.1990705,2.5283127
2.3827872,5.519903,3.1371158
0.40719667,2.926262,2.51906533
3.206718,4.864814,1.658096
3.454285,3.081794,-0.372491
2.2404108,5.9348183,3.6944075
3.8319411,4.4660563,0.6341152
3.3460212,4.5367446,1.1907234
3.099661,2.3416557,-0.7580053
4.3648076,5.748208,1.3834004
4.1620274,5.3844357,1.2224083
4.9157834,4.1739926,-0.7417908
1.828615,6.1990705,4.3704555
2.2404108,2.5424733,0.3020625
2.5658903,3.6380172,1.0721269
4.152399,4.4660563,0.3136573
3.3334913,5.9348183,2.601327
2.4129214,2.5424733,0.1295519
3.7096863,6.1990705,2.4893842
4.417838,5.9348183,1.5169803
3.1110618,2.5424733,-0.5685885
1.8832291,2.5011618,0.6179327
4.0403423,2.5424733,-1.497869
3.094424,5.8242803,2.7298563
2.9930096,4.308516,1.3155064
3.907662,2.3053622,-1.6022998
3.7730186,2.9375587,-0.8354599
3.2325914,4.0260386,0.7934472
1.9119033,5.3844357,3.4725324
4.8098125,4.0925107,-0.7173018
2.126498,4.181172,2.054674
2.2404108,2.5424733,0.3020625
3.9489937,3.9345155,-0.0144782
1.8271965,5.128225,3.3010285
2.7863686,3.0747466,0.288378
5.110698,5.951422,0.840724
6.349683,5.748208,-0.601475
3.3748014,5.9818206,2.6070192
2.9652362,5.9348183,2.9695821
5.460263,3.5895164,-1.8707466
1.5407958,5.4948006,3.9540048
2.560672,3.5895164,1.0288444
3.7031615,4.4660563,0.7628948
2.560672,3.5895164,1.0288444
4.2607455,4.4660563,0.2053108
3.2140336,5.9348183,2.7207847
2.1936789,3.159655,0.9659761
1.9119033,4.9681635,3.0562602
2.1418862,2.5424733,0.4005871
3.6427162,4.4660563,0.8233401
4.165907,6.1990705,2.0331635
2.87446,3.8280911,0.9536311
4.1473813,6.1990705,2.0516892
3.0263615,4.218408,1.1920465
1.9119033,4.9681635,3.0562602
4.7189884,4.218408,-0.5005804
5.0144773,2.991966,-2.0225113
4.165907,6.1990705,2.0331635
4.1075478,4.4660563,0.3585085
3.802655,4.8150225,1.0123675
4.5327234,2.7500093,-1.7827141
6.7837324,3.2338722,-3.5498602
0.34952593,1.2953556,0.94582967
4.3471127,4.4660563,0.1189436
1.6965377,1.9833683,0.2868306
3.7652001,4.0260386,0.2608385
1.9119033,5.3844357,3.4725324
2.8661246,5.0220165,2.1558919
3.096243,4.6828575,1.5866145
3.8516352,2.7500093,-1.1016259
1.6429392,4.536529,2.8935898
5.2788243,6.1990705,0.9202462
2.6865067,4.4660563,1.7795496
2.7301064,4.4660563,1.7359499
1.0398023,2.7209647,1.6811624
2.3172917,4.9602637,2.642972
3.868537,3.0714371,-0.7970999
0.99411243,5.9348183,4.94070587
2.9988248,1.3195608,-1.679264
1.5727937,4.868867,3.2960733
6.7837324,2.991966,-3.7917664
5.407706,5.9818206,0.5741146
5.6248646,4.4660563,-1.1588083
0.36410666,5.748208,5.38410134
0.36410666,3.1460536,2.78194694
4.057742,5.0582786,1.0005366
3.2174609,5.9348183,2.7173574
4.651298,6.1990705,1.5477725
2.3193672,5.7341723,3.4148051
3.872148,6.1990705,2.3269225
4.155232,3.9158835,-0.2393485
4.3915052,5.4948006,1.1032954
4.0748878,3.5062523,-0.5686355
4.1418815,5.223859,1.0819775
4.8008614,4.4660563,-0.3348051
3.4929652,4.1739926,0.6810274
3.6268156,6.04153,2.4147144
1.8011785,3.6380172,1.8368387
2.1418862,3.159655,1.0177688
3.1261942,3.9158835,0.7896893
4.9157834,2.8540754,-2.061708
2.9652362,4.1739926,1.2087564
2.1418862,5.9348183,3.7929321
4.1345224,5.9818206,1.8472982
3.0263615,6.1990705,3.172709
4.994544,4.4660563,-0.5284877
3.8729527,6.1578684,2.2849157
3.0263615,3.5895164,0.5631549
5.5965343,4.4660563,-1.130478
0.34952593,5.5060396,5.15651367
4.7189884,4.308516,-0.4104724
3.2370598,4.308516,1.0714562
3.9493108,4.4660563,0.5167455
2.1418862,2.5424733,0.4005871
4.349885,5.951422,1.601537
1.9119033,4.9681635,3.0562602
1.828615,2.5424733,0.7138583
1.770703,2.7114804,0.9407774
2.4998631,4.4660563,1.9661932
3.496896,4.9747753,1.4778793
3.5056372,3.4699302,-0.035707
3.577695,4.181172,0.603477
3.5262313,2.609102,-0.9171293
0.99411243,3.9528878,2.95877537
4.038541,5.278906,1.240365
3.6199224,3.4699302,-0.1499922
2.7863686,3.317915,0.5315464
1.2628454,2.7114804,1.448635
3.0263615,4.4660563,1.4396948
3.7047405,5.9348183,2.2300778
2.0231686,5.944071,3.9209024
5.65363,4.4660563,-1.1875737
1.0398023,5.748208,4.7084057
6.0878716,4.181172,-1.9066996
0.40719667,4.4936285,4.08643183
3.6451912,4.0260386,0.3808474
2.7735267,3.0157926,0.2422659
2.6757917,4.4660563,1.7902646
4.4397626,6.1990705,1.7593079
3.012059,5.9348183,2.9227593
6.7172103,5.748208,-0.9690023
2.2999048,4.6928186,2.3929138
6.1589212,3.6926234,-2.4662978
3.6808436,2.7769578,-0.9038858
2.1418862,2.5424733,0.4005871
2.8357363,2.5424733,-0.293263
2.2404108,2.5424733,0.3020625
2.126498,4.181172,2.054674
3.8694613,6.1990705,2.3296092
3.6580794,2.5424733,-1.1156061
4.3191376,4.308516,-0.0106216
4.7577767,2.5424733,-2.2153034
3.2252464,3.4699302,0.2446838
4.5289025,2.7114804,-1.8174221
3.6199224,3.5062523,-0.1136701
2.5989726,3.8280911,1.2291185
4.9157834,3.5895164,-1.326267
3.4427855,5.6427546,2.1999691
2.9047165,4.0260386,1.1213221
2.2328298,3.0410028,0.808173
2.4129214,2.5424733,0.1295519
4.102729,3.8280911,-0.2746379
5.2951813,5.9348183,0.639637
2.9547343,2.4046967,-0.5500376
1.8832291,4.4660563,2.5828272
3.7360468,5.9348183,2.1987715
4.2871943,5.278906,0.9917117
3.4413824,4.947109,1.5057266
4.4115896,6.1990705,1.7874809
,,1542.788842
,,1.045249893
